abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta,subsection_name
"ZAGORIN-Sylvia R. (Kifferstein). 87, on October 12, 2001. Wife of the late Sidney. Mother of Audrey (Ira) Whitman and Howard (Marilyn). Sister of Claire Wolf, Elaine Manson, Milton and the late Harry Kifferstein. Grandmother of five; great-grandmother of three. Funeral 10:15 AM Sunday, Mount Sinai Memorial Chapels, East Brunswick, NJ. Memorials to Alzheimers Association or Temple B'Nai Shalom, East Brunswick.",https://www.nytimes.com/2001/10/14/classified/paid-notice-deaths-zagorin-sylvia-r-kifferstein.html,,"ZAGORIN-Sylvia R. (Kifferstein). 87, on October 12, 2001. Wife of the late Sidney. Mother of Audrey (Ira) Whitman and Howard (Marilyn). Sister of Claire Wolf, Elaine Manson, Milton and the late Harry Kifferstein. Grandmother of five; great-grandmother of three. Funeral 10:15 AM Sunday, Mount Sinai Memorial Chapels, East Brunswick, NJ. Memorials to Alzheimers Association or Temple B'Nai Shalom, East Brunswick.",A,1,The New York Times,[],"[{'name': 'persons', 'value': 'ZAGORIN, SYLVIA R.', 'rank': 1, 'major': 'N'}]",2001-10-14T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/97ce1969-96bc-5f3a-9b84-84960143ba18,60,nyt://article/97ce1969-96bc-5f3a-9b84-84960143ba18,"Paid Notice: Deaths  ZAGORIN, SYLVIA R. (KIFFERSTEIN)",,,"Paid Notice: Deaths  ZAGORIN, SYLVIA R. (KIFFERSTEIN)",,,,,[],,Alzheimer,
"GRETZER-Franklyn (Frank). Beloved husband of Joyce (nee Koppelson). Devoted father of Susan and Clifford Zucker and Eileen and Dr. Jeffrey Goodman. Adored grandfather of Jared, Matthew and Hayley Zucker and Rachel and Katie Goodman. Dear brother of Lenore Shell. Services ''Boulevard-Riverside'' 1450 Broadway, Hewlett, LI, 12:30 PM, today. Contributions may be made to the Alzheimer Disease Research or Temple Sinai of Long Island.",https://www.nytimes.com/2001/01/28/classified/paid-notice-deaths-gretzer-franklyn-frank.html,,"GRETZER-Franklyn (Frank). Beloved husband of Joyce (nee Koppelson). Devoted father of Susan and Clifford Zucker and Eileen and Dr. Jeffrey Goodman. Adored grandfather of Jared, Matthew and Hayley Zucker and Rachel and Katie Goodman. Dear brother of Lenore Shell. Services ''Boulevard-Riverside'' 1450 Broadway, Hewlett, LI, 12:30 PM, today. Contributions may be made to the Alzheimer Disease Research or Temple Sinai of Long Island.",1,30,The New York Times,[],"[{'name': 'persons', 'value': 'GRETZER, FRANKLYN', 'rank': 1, 'major': 'N'}]",2001-01-28T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/df7c1960-8a33-56d5-8d49-097a6d9d7231,63,nyt://article/df7c1960-8a33-56d5-8d49-097a6d9d7231,"Paid Notice: Deaths  GRETZER, FRANKLYN (FRANK)",,,"Paid Notice: Deaths  GRETZER, FRANKLYN (FRANK)",,,,,[],,Alzheimer,
"KALISON-Lila. On December 29, 2001, at age 93. Beloved wife of the late Mack Kalison. Loving mother of Charles and Peter. Beloved mother-in-law of Sandy and Marsha. Adored grandmother of Glenn, Rachel, Tamara and Kristina and cherished great-grandmother of Rebekah and Benjamin. Service and interment private. Contributions in Lili's memory may be made to the Women's Auxiliary, Alzheimers Association, NYC Chapter, 360 Lexington Ave., NY, NY 10017.",https://www.nytimes.com/2001/12/31/classified/paid-notice-deaths-kalison-lila.html,,"KALISON-Lila. On December 29, 2001, at age 93. Beloved wife of the late Mack Kalison. Loving mother of Charles and Peter. Beloved mother-in-law of Sandy and Marsha. Adored grandmother of Glenn, Rachel, Tamara and Kristina and cherished great-grandmother of Rebekah and Benjamin. Service and interment private. Contributions in Lili's memory may be made to the Women's Auxiliary, Alzheimers Association, NYC Chapter, 360 Lexington Ave., NY, NY 10017.",F,10,The New York Times,[],"[{'name': 'persons', 'value': 'KALISON, LILA', 'rank': 1, 'major': 'N'}]",2001-12-31T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/c8e77447-292c-5dca-b2ac-1c48a2ab41b8,67,nyt://article/c8e77447-292c-5dca-b2ac-1c48a2ab41b8,"Paid Notice: Deaths  KALISON, LILA",,,"Paid Notice: Deaths  KALISON, LILA",,,,,[],,Alzheimer,
"SAMUELSON-Sara Tenor Age 88, on August 8, 2001. Beloved wife of the late Joseph, loving mother of Laura and Ralph, dear motherin-law of Andrea, and cherished grandmother of Lanya and Derek. We will miss your wit and intellect, sense of humor, and loving presence. Memorial contributions can be made to the Alzheimer's Association Westchester Chapter, 785 Mamaroneck Ave., White Plains, NY 10605. A memorial service will be held in September.",https://www.nytimes.com/2001/08/14/classified/paid-notice-deaths-samuelson-sara.html,,"SAMUELSON-Sara Tenor Age 88, on August 8, 2001. Beloved wife of the late Joseph, loving mother of Laura and Ralph, dear motherin-law of Andrea, and cherished grandmother of Lanya and Derek. We will miss your wit and intellect, sense of humor, and loving presence. Memorial contributions can be made to the Alzheimer's Association Westchester Chapter, 785 Mamaroneck Ave., White Plains, NY 10605. A memorial service will be held in September.",A,15,The New York Times,[],"[{'name': 'persons', 'value': 'SAMUELSON, SARA', 'rank': 1, 'major': 'N'}]",2001-08-14T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/a53b3610-94b2-571a-b997-755d97e45bf7,70,nyt://article/a53b3610-94b2-571a-b997-755d97e45bf7,"Paid Notice: Deaths  SAMUELSON, SARA",,,"Paid Notice: Deaths  SAMUELSON, SARA",,,,,[],,Alzheimer,
"DAXE-Thelma. At age 88, on Feb. 18th, 2001, in Miami. Longtime resident of Great Neck, New York. Beloved wife of the late Arnold, adored mother of Brenda Feldman, Arnold Jr., and Chester. Cherished grandmother of Peter, Steven, Jeffrey, and Shelly. Dear sister of Murray Laurence. Private memorial services at Riverside-Gordon, Miami FL., February 25. In lieu of flowers, donations to the Alzheimer's Assn in her name would be appreciated.",https://www.nytimes.com/2001/02/21/classified/paid-notice-deaths-daxe-thelma.html,,"DAXE-Thelma. At age 88, on Feb. 18th, 2001, in Miami. Longtime resident of Great Neck, New York. Beloved wife of the late Arnold, adored mother of Brenda Feldman, Arnold Jr., and Chester. Cherished grandmother of Peter, Steven, Jeffrey, and Shelly. Dear sister of Murray Laurence. Private memorial services at Riverside-Gordon, Miami FL., February 25. In lieu of flowers, donations to the Alzheimer's Assn in her name would be appreciated.",B,14,The New York Times,[],"[{'name': 'persons', 'value': 'DAXE, THELMA', 'rank': 1, 'major': 'N'}]",2001-02-21T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/fa5d3722-176e-52ad-9e09-887c8d8e05bb,69,nyt://article/fa5d3722-176e-52ad-9e09-887c8d8e05bb,"Paid Notice: Deaths  DAXE, THELMA",,,"Paid Notice: Deaths  DAXE, THELMA",,,,,[],,Alzheimer,
"EISENMAN-Eva L. Beloved mother, grandmother, aunt and cousin. Survived by children Linda Kotowski and Allan, grandchildren Basil, Nicole, Gaby and Michael. Predeceased by high school sweetheart/husband Frank and son Michael. Past president of the Beth-El Synagogue Sisterhood. Services Sunday, May 6, 11 AM, Mt. Hebron Cemetery, Flushing, NY. In lieu of flowers donations to the Alzheimer's Association; 800272-3900.",https://www.nytimes.com/2001/05/07/classified/paid-notice-deaths-eisenman-eva-l.html,,"EISENMAN-Eva L. Beloved mother, grandmother, aunt and cousin. Survived by children Linda Kotowski and Allan, grandchildren Basil, Nicole, Gaby and Michael. Predeceased by high school sweetheart/husband Frank and son Michael. Past president of the Beth-El Synagogue Sisterhood. Services Sunday, May 6, 11 AM, Mt. Hebron Cemetery, Flushing, NY. In lieu of flowers donations to the Alzheimer's Association; 800272-3900.",B,6,The New York Times,[],"[{'name': 'persons', 'value': 'EISENMAN, EVA L.', 'rank': 1, 'major': 'N'}]",2001-05-07T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/63a63972-e845-5bbe-b76f-0b5eb4c859b8,58,nyt://article/63a63972-e845-5bbe-b76f-0b5eb4c859b8,"Paid Notice: Deaths  EISENMAN, EVA L.",,,"Paid Notice: Deaths  EISENMAN, EVA L.",,,,,[],,Alzheimer,
"POLON-Robert. On December 11, 2001. 93 years young. Cherished father of Vicki, Ira and Marilyn. Grandfather of Peter, Sara and Jonathan. Great-grandfather of Katie. Dearest friend of Ini, Tim, Irving and Becky. All were touched by his sweetness and wit. He will be sorely missed. Services Friday, 11:15AM, at ''The Riverside'', 76th Street and Amsterdam Avenue. Contributions in his name can be made to The Alzheimer's Association.",https://www.nytimes.com/2001/12/13/classified/paid-notice-deaths-polon-robert.html,,"POLON-Robert. On December 11, 2001. 93 years young. Cherished father of Vicki, Ira and Marilyn. Grandfather of Peter, Sara and Jonathan. Great-grandfather of Katie. Dearest friend of Ini, Tim, Irving and Becky. All were touched by his sweetness and wit. He will be sorely missed. Services Friday, 11:15AM, at ''The Riverside'', 76th Street and Amsterdam Avenue. Contributions in his name can be made to The Alzheimer's Association.",C,15,The New York Times,[],"[{'name': 'persons', 'value': 'POLON, ROBERT', 'rank': 1, 'major': 'N'}]",2001-12-13T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/187e0b99-2ae3-50af-9e40-fcb4a4b4e27a,67,nyt://article/187e0b99-2ae3-50af-9e40-fcb4a4b4e27a,"Paid Notice: Deaths  POLON, ROBERT",,,"Paid Notice: Deaths  POLON, ROBERT",,,,,[],,Alzheimer,
"MELSON-Harold W., 78. Retired CPA, on April 23, 2001. Born in Brooklyn, son of the late Jacob and Esther. He is survived by his wife Helene, children Barbara and Mark, son-in-law Joseph Ganz and daughter-in-law Kathy Andriko, grandchildren Mara, Rachel, Zachary and Tyler. Services Wednesday, 11:30AM at ''The Riverside'' 76th Street and Amsterdam Ave. In lieu of flowers donations can be made to The National Alzheimers Association.",https://www.nytimes.com/2001/04/24/classified/paid-notice-deaths-melson-harold-w.html,,"MELSON-Harold W., 78. Retired CPA, on April 23, 2001. Born in Brooklyn, son of the late Jacob and Esther. He is survived by his wife Helene, children Barbara and Mark, son-in-law Joseph Ganz and daughter-in-law Kathy Andriko, grandchildren Mara, Rachel, Zachary and Tyler. Services Wednesday, 11:30AM at ''The Riverside'' 76th Street and Amsterdam Ave. In lieu of flowers donations can be made to The National Alzheimers Association.",B,10,The New York Times,[],"[{'name': 'persons', 'value': 'MELSON, HAROLD W.', 'rank': 1, 'major': 'N'}]",2001-04-24T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/410f4575-557b-5ee0-9972-1840e37061f7,67,nyt://article/410f4575-557b-5ee0-9972-1840e37061f7,"Paid Notice: Deaths  MELSON, HAROLD W.",,,"Paid Notice: Deaths  MELSON, HAROLD W.",,,,,[],,Alzheimer,
"BLOCK-Millicent. Wife of Michael; mother of Margaret, Jonathan, Bernard, Rachel, Alice, and Robert; grandmother of David, Nicolas, Taylor, Hanna, Millicent, peacefully passed after a long history of Alzheimer's on December 9, 2001. Cherished by her family and friends in a life dedicated to the struggle for peace, freedom and caring for all. A spring memorial is planned. The family requests that, in lieu of flowers, donations be made to: Rosenberg Fund for Children, Springfield, MA.",https://www.nytimes.com/2001/12/13/classified/paid-notice-deaths-block-millicent.html,,"BLOCK-Millicent. Wife of Michael; mother of Margaret, Jonathan, Bernard, Rachel, Alice, and Robert; grandmother of David, Nicolas, Taylor, Hanna, Millicent, peacefully passed after a long history of Alzheimer's on December 9, 2001. Cherished by her family and friends in a life dedicated to the struggle for peace, freedom and caring for all. A spring memorial is planned. The family requests that, in lieu of flowers, donations be made to: Rosenberg Fund for Children, Springfield, MA.",C,15,The New York Times,[],"[{'name': 'persons', 'value': 'BLOCK, MILLICENT', 'rank': 1, 'major': 'N'}]",2001-12-13T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/7bb6f87f-75a4-54e2-a33d-bc64f9f96122,75,nyt://article/7bb6f87f-75a4-54e2-a33d-bc64f9f96122,"Paid Notice: Deaths  BLOCK, MILLICENT",,,"Paid Notice: Deaths  BLOCK, MILLICENT",,,,,[],,Alzheimer,
"TULCHIN-Yetta. On March 15, 2001. Graduate of the Jewish Theological Seminary, former Hadassah chapter president and esteemed teacher. Beloved wife of the late Louis. Mourned by daughters Bayla and Judith and her husband Richard. Adoring grandmother and great grandmother. Services will be held at Gutterman's Funeral Home in Woodbury, NY, 2 PM, Sunday, March 18. In lieu of flowers, donations may be made to the American Cancer Society, the Alzheimer's Association and Haddassah.",https://www.nytimes.com/2001/03/18/classified/paid-notice-deaths-tulchin-yetta.html,,"TULCHIN-Yetta. On March 15, 2001. Graduate of the Jewish Theological Seminary, former Hadassah chapter president and esteemed teacher. Beloved wife of the late Louis. Mourned by daughters Bayla and Judith and her husband Richard. Adoring grandmother and great grandmother. Services will be held at Gutterman's Funeral Home in Woodbury, NY, 2 PM, Sunday, March 18. In lieu of flowers, donations may be made to the American Cancer Society, the Alzheimer's Association and Haddassah.",1,43,The New York Times,[],"[{'name': 'persons', 'value': 'TULCHIN, YETTA', 'rank': 1, 'major': 'N'}]",2001-03-18T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/ff13a273-ce85-5cb0-a490-64ba2b3d787d,73,nyt://article/ff13a273-ce85-5cb0-a490-64ba2b3d787d,"Paid Notice: Deaths  TULCHIN, YETTA",,,"Paid Notice: Deaths  TULCHIN, YETTA",,,,,[],,Alzheimer,
"SHAPIRO-Jerome G., 77. Died Tuesday, October 2, 2001 after complications from a stroke and Alzheimer's disease. He practiced law in New York City for over 45 years with the firm of Hughes Hubbard & Reed, becoming its Chairman from 1975-1989. Survived by his wife of 42 years, Marjorie Mackay Shapiro, three children, Jeffrey Kemble, Jill Dara and Eric Noach, and six grandchildren. He is also mourned by his beloved sister, Norma Kleiner and many nieces and nephews. A memorial service will be held at the Plaza Jewish Community Chapel, 630 Amsterdam Avenue and West 91st Street on Sunday, October 7th at 3 PM. Burial service will be at Abel's Hill Cemetery in Chilmark, MA at 4 PM on Thursday, October 4, 2001. In lieu of flowers, donations may be made in his honor to the Alzheimer's Association of New York, 360 Lexington Avenue, New York, NY 10017.     SHAPIRO-Jerome G. Hughes Hubbard & Reed LLP mourns the passing of its revered former chairman and partner, Jerome G. Shapiro, a prominent litigator deeply admired by his colleagues and members of the profession. Our heartfelt condolences to Marjorie, to Jeff, Jill and Eric and to the entire Shapiro family.",https://www.nytimes.com/2001/10/04/classified/paid-notice-deaths-shapiro-jerome-g.html,,"SHAPIRO-Jerome G., 77. Died Tuesday, October 2, 2001 after complications from a stroke and Alzheimer's disease. He practiced law in New York City for over 45 years with the firm of Hughes Hubbard & Reed, becoming its Chairman from 1975-1989. Survived by his wife of 42 years, Marjorie Mackay Shapiro, three children, Jeffrey Kemble, Jill Dara and Eric Noach, and six grandchildren. He is also mourned by his beloved sister, Norma Kleiner and many nieces and nephews. A memorial service will be held at the Plaza Jewish Community Chapel, 630 Amsterdam Avenue and West 91st Street on Sunday, October 7th at 3 PM. Burial service will be at Abel's Hill Cemetery in Chilmark, MA at 4 PM on Thursday, October 4, 2001. In lieu of flowers, donations may be made in his honor to the Alzheimer's Association of New York, 360 Lexington Avenue, New York, NY 10017.",D,8,The New York Times,[],"[{'name': 'persons', 'value': 'SHAPIRO, JEROME G.', 'rank': 1, 'major': 'N'}]",2001-10-04T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/447b5f19-d843-50d8-8eed-4ab477ed2985,195,nyt://article/447b5f19-d843-50d8-8eed-4ab477ed2985,"Paid Notice: Deaths  SHAPIRO, JEROME G.",,,"Paid Notice: Deaths  SHAPIRO, JEROME G.",,,,,[],,Alzheimer,
"SHAPIRO-Jerome G., 77. Died Tuesday, October 2, 2001 after complications from a stroke and Alzheimer's disease. He practiced law in New York City for over 45 years with the firm of Hughes Hubbard & Reed, becoming its Chairman from 1975-1989. Survived by his wife of 42 years, Marjorie Mackay Shapiro, three children, Jeffrey Kemble, Jill Dara and Eric Noach, and six grandchildren. He is also mourned by his beloved sister, Norma Kleiner and many nieces and nephews. A memorial service will be held at the Plaza Jewish Community Chapel, 630 Amsterdam Avenue and West 91st Street on Sunday, October 7th at 3 PM. Burial service will be at Abel's Hill Cemetery in Chilmark, MA at 4 PM on Thursday, October 4, 2001. In lieu of flowers, donations may be made in his honor to the Alzheimer's Association of New York, 360 Lexington Avenue, New York, NY 10017.     SHAPIRO-Jerome G. Hughes Hubbard & Reed LLP mourns the passing of its revered former chairman and partner, Jerome G. Shapiro, a prominent litigator deeply admired by his colleagues and members of the profession. Our heartfelt condolences to Marjorie, to Jeff, Jill and Eric and to the entire Shapiro family.",https://www.nytimes.com/2001/10/07/classified/paid-notice-deaths-shapiro-jerome-g.html,,"SHAPIRO-Jerome G., 77. Died Tuesday, October 2, 2001 after complications from a stroke and Alzheimer's disease. He practiced law in New York City for over 45 years with the firm of Hughes Hubbard & Reed, becoming its Chairman from 1975-1989. Survived by his wife of 42 years, Marjorie Mackay Shapiro, three children, Jeffrey Kemble, Jill Dara and Eric Noach, and six grandchildren. He is also mourned by his beloved sister, Norma Kleiner and many nieces and nephews. A memorial service will be held at the Plaza Jewish Community Chapel, 630 Amsterdam Avenue and West 91st Street on Sunday, October 7th at 3 PM. Burial service will be at Abel's Hill Cemetery in Chilmark, MA at 4 PM on Thursday, October 4, 2001. In lieu of flowers, donations may be made in his honor to the Alzheimer's Association of New York, 360 Lexington Avenue, New York, NY 10017.",A,1,The New York Times,[],"[{'name': 'persons', 'value': 'SHAPIRO, JEROME G.', 'rank': 1, 'major': 'N'}]",2001-10-07T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/4fe3330a-3b72-56c4-aeec-93bd8e78232b,195,nyt://article/4fe3330a-3b72-56c4-aeec-93bd8e78232b,"Paid Notice: Deaths  SHAPIRO, JEROME G.",,,"Paid Notice: Deaths  SHAPIRO, JEROME G.",,,,,[],,Alzheimer,
"SALAND-Morris. Of Merrick on September 26, 2001. Beloved husband of 65 years to Ruth. Devoted father of David and his wife Michelle, Richard and Fredric and his wife Corliss. Also survived by his grandchildren; Andrew and his wife Erinn, Joshua, Steven and Ariel. Graveside services Friday 3 p.m. at Mount Ararat Cemetery Farmingdale. Donations to Alzheimer's Association Nassau/Suffolk Chapter 579 Monroe Street, Cedarhurst, NY 11516 appreciated.",https://www.nytimes.com/2001/09/28/classified/paid-notice-deaths-saland-morris.html,,"SALAND-Morris. Of Merrick on September 26, 2001. Beloved husband of 65 years to Ruth. Devoted father of David and his wife Michelle, Richard and Fredric and his wife Corliss. Also survived by his grandchildren; Andrew and his wife Erinn, Joshua, Steven and Ariel. Graveside services Friday 3 p.m. at Mount Ararat Cemetery Farmingdale. Donations to Alzheimer's Association Nassau/Suffolk Chapter 579 Monroe Street, Cedarhurst, NY 11516 appreciated.",D,6,The New York Times,[],"[{'name': 'persons', 'value': 'SALAND, MORRIS', 'rank': 1, 'major': 'N'}]",2001-09-28T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/2944dd82-b150-52f3-9c92-18c14aa15d55,66,nyt://article/2944dd82-b150-52f3-9c92-18c14aa15d55,"Paid Notice: Deaths  SALAND, MORRIS",,,"Paid Notice: Deaths  SALAND, MORRIS",,,,,[],,Alzheimer,
"FETT-Warren C. A self-employed interior designer. Died Saturday, April 7, 2001 in Norwalk, CT. He is survived by two nephews Tim and Storer Driscoll and a longtime friend and business associate, Warren (Bud) Holt. A Mass of Christian Burial will be celebrated on Wednesday at 10 A.M., in St. Aloysius Church, New Canaan, CT. Memorial donations may be made to the Alzheimer's Association of Fairfield County, 607 Main Avenue, Norwalk, CT. 06851.",https://www.nytimes.com/2001/04/10/classified/paid-notice-deaths-fett-warren-c.html,,"FETT-Warren C. A self-employed interior designer. Died Saturday, April 7, 2001 in Norwalk, CT. He is survived by two nephews Tim and Storer Driscoll and a longtime friend and business associate, Warren (Bud) Holt. A Mass of Christian Burial will be celebrated on Wednesday at 10 A.M., in St. Aloysius Church, New Canaan, CT. Memorial donations may be made to the Alzheimer's Association of Fairfield County, 607 Main Avenue, Norwalk, CT. 06851.",B,8,The New York Times,[],"[{'name': 'persons', 'value': 'FETT, WARREN C.', 'rank': 1, 'major': 'N'}]",2001-04-10T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/e46bc932-e5a8-56c8-8d2f-e3fcdb70b579,72,nyt://article/e46bc932-e5a8-56c8-8d2f-e3fcdb70b579,"Paid Notice: Deaths  FETT, WARREN C.",,,"Paid Notice: Deaths  FETT, WARREN C.",,,,,[],,Alzheimer,
"RUSH-Mary. On August 5, of Alzheimer's. ''Mollie'' nee Mary Stevens Conover, married Richard Rush in 1928 and moved to St. Paul's School, Concord, NH, where her husband ''Speedy'' taught. They spent summers in New Milford, CT, and retired there in '65. She is survived by her children, who will be forever grateful for the way she transformed their lives: Tom Rush, Wilson, WY; Bob Rush and Susan Rush, New Milford, CT; and five grandchildren.",https://www.nytimes.com/2001/08/26/classified/paid-notice-deaths-rush-mary.html,,"RUSH-Mary. On August 5, of Alzheimer's. ''Mollie'' nee Mary Stevens Conover, married Richard Rush in 1928 and moved to St. Paul's School, Concord, NH, where her husband ''Speedy'' taught. They spent summers in New Milford, CT, and retired there in '65. She is survived by her children, who will be forever grateful for the way she transformed their lives: Tom Rush, Wilson, WY; Bob Rush and Susan Rush, New Milford, CT; and five grandchildren.",1,38,The New York Times,[],"[{'name': 'persons', 'value': 'RUSH, MARY', 'rank': 1, 'major': 'N'}]",2001-08-26T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/b765251d-6def-51f6-aa86-2421c44385f4,74,nyt://article/b765251d-6def-51f6-aa86-2421c44385f4,"Paid Notice: Deaths  RUSH, MARY",,,"Paid Notice: Deaths  RUSH, MARY",,,,,[],,Alzheimer,
"DRUSS-Sol, 87. The last remaining of his siblings, on Nov. 3, 2001. Beloved husband of the late Florence Druss, loving father of Nancy (Marty) Peckerar, Vicki ''Bracha'' (Aryeh) Goetz, adored grandfather of Andrew, Robby (Nomi) Peckerar, Sara Penina (Binyamin Zev) Yankelove, Gavriel, Rochel, Dina, Shira Leah, Binyamin Goetz. Donations may be made to the Alzheimer's Foundation, the American Heart Association, or Bais Yaakov School for Girls, Owings Mill, MD.",https://www.nytimes.com/2001/11/11/classified/paid-notice-deaths-druss-sol.html,,"DRUSS-Sol, 87. The last remaining of his siblings, on Nov. 3, 2001. Beloved husband of the late Florence Druss, loving father of Nancy (Marty) Peckerar, Vicki ''Bracha'' (Aryeh) Goetz, adored grandfather of Andrew, Robby (Nomi) Peckerar, Sara Penina (Binyamin Zev) Yankelove, Gavriel, Rochel, Dina, Shira Leah, Binyamin Goetz. Donations may be made to the Alzheimer's Foundation, the American Heart Association, or Bais Yaakov School for Girls, Owings Mill, MD.",A,48,The New York Times,[],"[{'name': 'persons', 'value': 'DRUSS, SOL', 'rank': 1, 'major': 'N'}]",2001-11-11T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/49783e2a-4fc0-5f34-86e6-b5cbbd8892bf,69,nyt://article/49783e2a-4fc0-5f34-86e6-b5cbbd8892bf,"Paid Notice: Deaths  DRUSS, SOL",,,"Paid Notice: Deaths  DRUSS, SOL",,,,,[],,Alzheimer,
"WEISBORD-Stella. 95. On July 27, 2001. Loving aunt of Jane Perin and Laura Kronenberg, great aunt of Brian and Jeffrey Weiner and Amanda Perin, great great-aunt of Jessica, Mark and Zachery Weiner. Her joy of life and great generosity will be missed by her family and friends. Services on Monday July 30, 4:00 PM at Woodridge Cemetery, Glen Wild, NY. Donations in her memory to Alzheimers Association, Hadassah or the charity of your choice.",https://www.nytimes.com/2001/07/29/classified/paid-notice-deaths-weisbord-stella.html,,"WEISBORD-Stella. 95. On July 27, 2001. Loving aunt of Jane Perin and Laura Kronenberg, great aunt of Brian and Jeffrey Weiner and Amanda Perin, great great-aunt of Jessica, Mark and Zachery Weiner. Her joy of life and great generosity will be missed by her family and friends. Services on Monday July 30, 4:00 PM at Woodridge Cemetery, Glen Wild, NY. Donations in her memory to Alzheimers Association, Hadassah or the charity of your choice.",1,30,The New York Times,[],"[{'name': 'persons', 'value': 'WEISBORD, STELLA', 'rank': 1, 'major': 'N'}]",2001-07-29T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/f035b8d1-cd0e-541c-88f1-28bc70a193a0,74,nyt://article/f035b8d1-cd0e-541c-88f1-28bc70a193a0,"Paid Notice: Deaths  WEISBORD, STELLA",,,"Paid Notice: Deaths  WEISBORD, STELLA",,,,,[],,Alzheimer,
"HUBERMAN-Elizabeth Tower. Born April 10, 1906, passed away June 22, 2001. Beloved wife of the late Harry Huberman, mother of Arnold M. Huberman of NYC and Sherrie Sauer of Hilton Head, NC. Grandmother to Deborah Huberman of NYC, David Huberman of Reston, VA, and John Sauer of Bethesda, MD. Funeral on Thursday, June 28, 2:30 PM, at Sharon Memorial Park in Sharon, MA. Donations to Alzheimer's research organizations.",https://www.nytimes.com/2001/06/25/classified/paid-notice-deaths-huberman-elizabeth-tower.html,,"HUBERMAN-Elizabeth Tower. Born April 10, 1906, passed away June 22, 2001. Beloved wife of the late Harry Huberman, mother of Arnold M. Huberman of NYC and Sherrie Sauer of Hilton Head, NC. Grandmother to Deborah Huberman of NYC, David Huberman of Reston, VA, and John Sauer of Bethesda, MD. Funeral on Thursday, June 28, 2:30 PM, at Sharon Memorial Park in Sharon, MA. Donations to Alzheimer's research organizations.",B,7,The New York Times,[],"[{'name': 'persons', 'value': 'HUBERMAN, ELIZABETH TOWER', 'rank': 1, 'major': 'N'}]",2001-06-25T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/8ef3a85d-2d82-5be6-b308-66d1c99af454,68,nyt://article/8ef3a85d-2d82-5be6-b308-66d1c99af454,"Paid Notice: Deaths  HUBERMAN, ELIZABETH TOWER",,,"Paid Notice: Deaths  HUBERMAN, ELIZABETH TOWER",,,,,[],,Alzheimer,
"KING-Virginia A., On April 28th, 2001 at age 84. Beloved wife of Robert. Loving mother of Susan DeVoge and Deborah Dunn, stepmother of Cynthia Betts, Sara Gervasio, John King, Mary Braley and William King. Devoted grandmother of 12. Elizabeth Knotts, loyal caretaker. Service in W. VA at a later date. Contributions may be made to Alzheimer's Association, NYC Chapter, 360 Lexington Ave., 5th Floor, NYC 10017. For information, contact 775-332-5105.",https://www.nytimes.com/2001/05/06/classified/paid-notice-deaths-king-virginia-a.html,,"KING-Virginia A., On April 28th, 2001 at age 84. Beloved wife of Robert. Loving mother of Susan DeVoge and Deborah Dunn, stepmother of Cynthia Betts, Sara Gervasio, John King, Mary Braley and William King. Devoted grandmother of 12. Elizabeth Knotts, loyal caretaker. Service in W. VA at a later date. Contributions may be made to Alzheimer's Association, NYC Chapter, 360 Lexington Ave., 5th Floor, NYC 10017. For information, contact 775-332-5105.",1,54,The New York Times,[],"[{'name': 'persons', 'value': 'KING, VIRGINIA A.', 'rank': 1, 'major': 'N'}]",2001-05-06T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/b2c35a2f-3e33-5dea-88a9-b7c5ca3a936b,70,nyt://article/b2c35a2f-3e33-5dea-88a9-b7c5ca3a936b,"Paid Notice: Deaths  KING, VIRGINIA A.",,,"Paid Notice: Deaths  KING, VIRGINIA A.",,,,,[],,Alzheimer,
