abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta,subsection_name
"Special report, A Good Last Place, on Providence-Mount St Vincent nursing home in Seattle; Mount, as those who live there call it, is widely regarded to be what many Americans consider impossibility: good nursing home; it has found ways to be home to people who can no longer care for themselves and to be community that is more about living than about dying; nursing home's population of 215 men and women is similar to that of most nursing homes; average age of residents is 88; eighty percent suffer from some degree of dementia; aides, nurses and social workers keep residents clean and fed and treat them with respect and dignity; with nearly half of all Americans who reach 65 expected to spend time in nursing home, health care professionals are looking to Mount and handful of places like it for answers; photos (L)",https://www.nytimes.com/1998/11/22/us/good-last-place-special-report-seattle-s-elderly-find-home-for-living-not-dying.html,"Special report, A Good Last Place, on Providence-Mount St Vincent nursing home in Seattle; Mount, as those who live there call it, is widely regarded to be what many Americans consider impossibility: good nursing home; it has found ways to be home...","It was Saturday night at the Providence-Mount St. Vincent nursing home. Marie Swegle, 96, and her friends on the fifth floor were lingering at the dinner table in their wheelchairs, watching the news. John Glenn had safely returned to Earth.",1,1,The New York Times,[],"[{'name': 'glocations', 'value': 'Seattle (Wash)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Providence-Mount St Vincent Nursing Home', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 3, 'major': 'N'}]",1998-11-22T05:00:00+0000,article,National Desk,U.S.,Special Report,nyt://article/4b2ada79-f7af-577b-8284-2b978275b4e0,4287,nyt://article/4b2ada79-f7af-577b-8284-2b978275b4e0,"A GOOD LAST PLACE -- A special report; Seattle's Elderly Find a Home for Living, Not Dying",,,"A GOOD LAST PLACE -- A special report; Seattle's Elderly Find a Home for Living, Not Dying",,,,By Sara Rimer,"[{'firstname': 'Sara', 'middlename': None, 'lastname': 'Rimer', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Anita Gates reviews Gary Bonasorte play Ascendancy, directed by Rob Bundy, presented at Theater Off Park in Greenwich Village; photo of Bryan Batt, Tasha Lawrence and Rob Bogue (M)",https://www.nytimes.com/1998/05/29/movies/theater-review-comfort-in-an-aids-clinic-despite-death-s-domination.html,"Anita Gates reviews Gary Bonasorte play Ascendancy, directed by Rob Bundy, presented at Theater Off Park in Greenwich Village; photo of Bryan Batt, Tasha Lawrence and Rob Bogue (M)","Kate has been working too hard at the AIDS clinic. At least that's what her friends conclude when she announces that her oven is talking to her. At first the voice is that of an English professor from Austin, Tex., flirting a little and giving her his hummus recipe. But when Kate claims to be receiving messages from beyond the grave, the other characters in Gary Bonasorte's sweet, sad, funny play ''Ascendancy'' decide she has gone around the bend.",E,3,The New York Times,[],"[{'name': 'persons', 'value': 'Bogue, Rob', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bundy, Rob', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Bonasorte, Gary', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lawrence, Tasha', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Batt, Bryan', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 7, 'major': 'N'}, {'name': 'creative_works', 'value': 'ASCENDANCY (PLAY)', 'rank': 8, 'major': 'N'}]",1998-05-29T05:00:00+0000,article,"Movies, Performing Arts/Weekend Desk",Movies,Review,nyt://article/4972184b-fd32-5745-9159-1c70bd326ff8,607,nyt://article/4972184b-fd32-5745-9159-1c70bd326ff8,"Comfort in an AIDS Clinic, Despite Death's Domination",THEATER REVIEW,,"THEATER REVIEW; Comfort in an AIDS Clinic, Despite Death's Domination",,,,By Anita Gates,"[{'firstname': 'Anita', 'middlename': None, 'lastname': 'Gates', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Arthur Bell is reunited with his brother Dale for first time in 43 years; reunion, at Queens nursing home, marks another remarkable chapter in life of Arthur Bell, one of first Black ballet dancers in New York City who had become homeless and was living on streets; news articles about Bell's plight caught attention of his long-lost family in Florida and led to reunion; photo (M)",https://www.nytimes.com/1998/04/16/nyregion/dancer-s-lonely-journey-ends-happily.html,"Arthur Bell is reunited with his brother Dale for first time in 43 years; reunion, at Queens nursing home, marks another remarkable chapter in life of Arthur Bell, one of first Black ballet dancers in New York City who had become homeless and was ...","For the first time in 43 years, Dale Bell met with his brother Arthur yesterday. He had last seen him in 1955, then a tall and lean man, elegant in a black turtleneck. Now the old man before him stood shakily with a walker. But it didn't matter.",B,3,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bell, Dale', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'BELL, ARTHUR', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Homeless Persons', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Dancing', 'rank': 7, 'major': 'N'}]",1998-04-16T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/df66712a-7ae9-52ec-9d8a-0aec42ebc51b,598,nyt://article/df66712a-7ae9-52ec-9d8a-0aec42ebc51b,Dancer's Lonely Journey Ends Happily,,,Dancer's Lonely Journey Ends Happily,,,,By Jim Yardley,"[{'firstname': 'Jim', 'middlename': None, 'lastname': 'Yardley', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Author Fred Jerome Op-Ed article contends that recent discovery of love letters that Albert Einstein sent to alleged Soviet spy Margarita Konenkova is not first time his name has been linked to espionage; notes that during Red Scare of 1950's several such accusations were made, and Einstein was high on FBI Dir J Edgar Hoover's enemies list; asserts that all of claims against Einstein were false (M)",https://www.nytimes.com/1998/06/08/opinion/looking-at-a-genius-seeing-a-spy.html,Author Fred Jerome Op-Ed article contends that recent discovery of love letters that Albert Einstein sent to alleged Soviet spy Margarita Konenkova is not first time his name has been linked to espionage; notes that during Red Scare of 1950's seve...,"The recent discovery of love letters that Albert Einstein sent to an alleged Soviet spy is not the first time the scientist's name has been linked to espionage. During the Red Scare of the 1950's, several such accusations were made. ",A,21,The New York Times,[],"[{'name': 'glocations', 'value': 'Russia', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Federal Bureau of Investigation', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'EINSTEIN, ALBERT (1879-1955)', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Jerome, Fred', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Konenkova, Margarita', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'Hoover, J Edgar (1895-1972)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Espionage', 'rank': 7, 'major': 'N'}]",1998-06-08T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/23265d2f-998b-5862-abc1-e6e048300b86,670,nyt://article/23265d2f-998b-5862-abc1-e6e048300b86,"Looking at a Genius, Seeing a Spy",,,"Looking at a Genius, Seeing a Spy",,,,By Fred Jerome,"[{'firstname': 'Fred', 'middlename': None, 'lastname': 'Jerome', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Nancy Cobb describes her reluctance to speed up death of mother, who was stricken with Alzheimer's disease and who she believes took her own life by steadfastly refusing to eat in final act of will (M)",https://www.nytimes.com/1998/03/15/magazine/lives-last-communion.html,"Nancy Cobb describes her reluctance to speed up death of mother, who was stricken with Alzheimer's disease and who she believes took her own life by steadfastly refusing to eat in final act of will (M)","My mother knew she had alzheimer's disease long before it was diagnosed, her symptoms an eerie reprise of my father's dementia a scant decade earlier.",6,88,The New York Times,[],"[{'name': 'persons', 'value': 'Cobb, Nancy', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Death and Dying', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'MERCY DEATH (EUTHANASIA)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Ethics', 'rank': 6, 'major': 'N'}]",1998-03-15T05:00:00+0000,article,Magazine Desk,Magazine,News,nyt://article/e4980c1f-d393-5b43-b423-d64b7c16bb07,858,nyt://article/e4980c1f-d393-5b43-b423-d64b7c16bb07,Lives; Last Communion,,,Lives; Last Communion,,,,By Nancy Cobb,"[{'firstname': 'Nancy', 'middlename': None, 'lastname': 'Cobb', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Will Joyner reviews Turner Network Television film presentation, The Day Lincoln Was Shot; photo (M)",https://www.nytimes.com/1998/04/10/movies/tv-weekend-familiar-faces-add-humanity-to-history.html,"Will Joyner reviews Turner Network Television film presentation, The Day Lincoln Was Shot; photo (M)","Whatever the quality of the final products, TNT can't be faulted for lack of ambition when it sets about constructing movies out of American history. Fresh from revising notions about Robert Peary's expeditions to the North Pole, the network has taken on nothing less than John Wilkes Booth's assassination of Abraham Lincoln, an event that indicated much about what the United States would become after the Civil War.",E,32,The New York Times,[],"[{'name': 'organizations', 'value': 'Turner Network Television', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Lincoln, Abraham', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'DAY LINCOLN WAS SHOT, THE (TV PROGRAM)', 'rank': 5, 'major': 'N'}]",1998-04-10T05:00:00+0000,article,"Movies, Performing Arts/Weekend Desk",Movies,Review,nyt://article/a34b0a01-3d93-5fab-9245-2b8264cb886b,771,nyt://article/a34b0a01-3d93-5fab-9245-2b8264cb886b,Familiar Faces Add Humanity to History,TV WEEKEND,,TV WEEKEND; Familiar Faces Add Humanity to History,,,,By Will Joyner,"[{'firstname': 'Will', 'middlename': None, 'lastname': 'Joyner', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
Home Video column on February releases; recommends Lamerica; scene photo (S),https://www.nytimes.com/1998/02/20/movies/home-video-of-italian-hustlers-and-rin-tin-tin.html,Home Video column on February releases; recommends Lamerica; scene photo (S),"Not a good month for big new releases, February has come through in the smaller video niches. In the ''classics'' reissued category, for example, ''Elmer Gantry,'' ''Lolita,'' ''All the President's Men,'' ''Treasure of the Sierra Madre,'' ''Casablanca'' and ''Tom Jones'' lead several score prominent old titles available in new packaging. For lovers of old television series, there are a half-dozen more episodes of ''The Adventures of Rin Tin Tin,'' and for history buffs there is ''The Fifties,'' a six-cassette series based on the book by David Halberstam, to be released Tuesday by A&E.",E,31,The New York Times,[],"[{'name': 'subject', 'value': 'Recordings (Video)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Television', 'rank': 4, 'major': 'N'}, {'name': 'creative_works', 'value': 'Lamerica (Movie)', 'rank': 5, 'major': 'N'}]",1998-02-20T05:00:00+0000,article,"Movies, Performing Arts/Weekend Desk",Movies,Review,nyt://article/c0e8e244-905c-5911-bbcd-536c391aadfc,807,nyt://article/c0e8e244-905c-5911-bbcd-536c391aadfc,Of Italian Hustlers And Rin Tin Tin,HOME VIDEO,,HOME VIDEO; Of Italian Hustlers And Rin Tin Tin,,,,By Peter M. Nichols,"[{'firstname': 'Peter', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Marion Roach article on her participation in New York University study of brains of children of Alzheimer's victims, in hopes of discovering changes that lead some people to develop disease; Dr Mony de Leon explains research showing how hippocampus shrinks as disease progresses; photos showing size of hippocampus in young adult, in Roach at age 42, in television journalist Hugh Downs at 76 and in Alzheimer's patient; Downs is example of normal older subject, who has normal memory even though hippocampus shows age-related size reduction; de Leon notes lack of knowledge about pre-Alzheimer's (M)",https://www.nytimes.com/1998/12/01/health/cases-in-an-nyu-lab-premonitions-of-alzheimer-s.html,"Marion Roach article on her participation in New York University study of brains of children of Alzheimer's victims, in hopes of discovering changes that lead some people to develop disease; Dr Mony de Leon explains research showing how hippocampu...","Twenty years ago, my mother's mind went to battle with Alzheimer's disease and lost. Last month scientists at New York University Medical Center, in a hunt for clues to the blight of her brain, spent three days looking at mine.",F,1,The New York Times,[],"[{'name': 'organizations', 'value': 'New York University', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'de Leon, Mony', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Downs, Hugh', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'HIPPOCAMPUS', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 8, 'major': 'N'}]",1998-12-01T05:00:00+0000,article,Health & Fitness,Health,News,nyt://article/39d6c5fb-32dc-5b5e-9a88-987ea11f21ba,1707,nyt://article/39d6c5fb-32dc-5b5e-9a88-987ea11f21ba,"In an N.Y.U. Lab, Premonitions of Alzheimer's",CASES,,"CASES; In an N.Y.U. Lab, Premonitions of Alzheimer's",,,,By Marion Roach,"[{'firstname': 'Marion', 'middlename': None, 'lastname': 'Roach', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Growing cadre of mental health professionals who have surpassed Sigmund Freud's 'talking cure' by drugs and other forms of therapy is challenging his theory that people over 50 can gain little from psychoanalysis; are treating patients years, perhaps decades, beyond half-century limit; experts say shift has resulted from effective new treatments for afflictions like depression, common among elderly, and partly from surging demand; as life expectancy of Americans has increased, older Americans and families have become increasingly unwilling to accept mental-health problems as unavoidable consequences of aging; life expectancy has increased by three decades in US, to 76.1 years in 1996 from 48.7 in 1905, when Freud made declaration that above age of 50 elasticity of mental processes on which treatment depends is generally lacking; proportion of US population 65 and over is expected to swell in coming decades; photo (M)",https://www.nytimes.com/1998/03/16/nyregion/decades-after-midlife-mark-a-frontier-for-mental-health.html,"Growing cadre of mental health professionals who have surpassed Sigmund Freud's 'talking cure' by drugs and other forms of therapy is challenging his theory that people over 50 can gain little from psychoanalysis; are treating patients years, perh...","In 1905, when Sigmund Freud was 49, he declared that people over 50 could gain little from psychoanalysis. ''Near or above the age of 50, the elasticity of the mental processes on which treatment depends is, as a rule, lacking,'' he wrote. ''Old people are no longer educable.''",A,1,The New York Times,[],"[{'name': 'persons', 'value': 'Freud, Sigmund', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Age, Chronological', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Population', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Depression (Mental)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Families and Family Life', 'rank': 8, 'major': 'N'}]",1998-03-16T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/5e35c026-9eda-530f-8e51-3d3e6e6375d2,1650,nyt://article/5e35c026-9eda-530f-8e51-3d3e6e6375d2,"Decades After Midlife Mark, A Frontier for Mental Health",,,"Decades After Midlife Mark, A Frontier for Mental Health",,,,By Nadine Brozan,"[{'firstname': 'Nadine', 'middlename': None, 'lastname': 'Brozan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Article on some of estimated 408 residents of Long Island, NY, who are 100 or more years old; nursing homes are expanding services to make their lives as independent as possible; photos (M)",https://www.nytimes.com/1998/05/03/nyregion/living-to-be-100-anger-arthritis-and-occasional-joy.html,"Article on some of estimated 408 residents of Long Island, NY, who are 100 or more years old; nursing homes are expanding services to make their lives as independent as possible; photos (M)","Vera Peragine is waiting anxiously for Bar Beach to open, so she and her friends can go every Monday to listen to the bands and dance.",LI,14,The New York Times,[],"[{'name': 'glocations', 'value': 'Long Island (NY)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Longevity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 3, 'major': 'N'}]",1998-05-03T05:00:00+0000,article,Long Island Weekly Desk,New York,News,nyt://article/e81d270a-736e-5bd9-8391-586fd46a8995,1998,nyt://article/e81d270a-736e-5bd9-8391-586fd46a8995,"Living to Be 100: Anger, Arthritis and Occasional Joy",,,"Living to Be 100: Anger, Arthritis and Occasional Joy",,,,By Linda Saslow,"[{'firstname': 'Linda', 'middlename': None, 'lastname': 'Saslow', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Max Frankel Word & Image column deplores media's bias toward youth, contending old-timers have been virtually banished from media business; contends this causes serious neglect of needs and attributes of the elderly; notes that reporting on old age has been left almost entirely to prejudices of the young, who favor growth, not decline, and who avert their eyes from darkness that old folks confront (M)",https://www.nytimes.com/1998/05/24/magazine/word-and-image-the-oldest-bias.html,"Max Frankel Word & Image column deplores media's bias toward youth, contending old-timers have been virtually banished from media business; contends this causes serious neglect of needs and attributes of the elderly; notes that reporting on old ag...","The media, like societies through history, have been dominated by the young. It's time to look again.",6,16,The New York Times,[],"[{'name': 'subject', 'value': 'AGED', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Discrimination', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'News and News Media', 'rank': 3, 'major': 'N'}]",1998-05-24T05:00:00+0000,article,Magazine Desk,Magazine,News,nyt://article/4fef7bfc-1271-5e1d-a014-1fa06621c6dd,995,nyt://article/4fef7bfc-1271-5e1d-a014-1fa06621c6dd,Word and Image; The Oldest Bias,,,Word and Image; The Oldest Bias,,,,By Max Frankel,"[{'firstname': 'Max', 'middlename': None, 'lastname': 'Frankel', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
" RIVEN ROCK  By T. Coraghessan Boyle  Illustrated. 466 pages. Viking. $24.95.      When it comes to pitch-black humor, Grand Guignol slapstick and linguistic acrobatics, T. Coraghessan Boyle is a master of his domain. With his manic, caffeinated prose, his bravura showmanship and his merciless, sociological eye, he has given us a wonderfully entertaining gallery of madmen, hustlers, obsessives and dupes, and he has also opened his own distinctively surreal window on the dark side of the American Dream. A man who believes he's a killer bee, a circus performer who ties himself to the wing of an airplane, a primatologist who falls in love with one of her chimpanzees, a press agent who wants to upgrade the public image of the Ayatollah -- these are just a few of the zany, cartoon figures who populate Mr. Boyle's fiction.  ",https://www.nytimes.com/1998/01/20/books/books-of-the-times-the-insane-millionaire-and-his-devoted-wife.html,,RIVEN ROCK,E,10,The New York Times,[],[],1998-01-20T05:00:00+0000,article,The Arts/Cultural Desk,Books,Review,nyt://article/511ea464-71f4-52da-aa4e-3a416dc05dd3,859,nyt://article/511ea464-71f4-52da-aa4e-3a416dc05dd3,The Insane Millionaire And His Devoted Wife,BOOKS OF THE TIMES,,BOOKS OF THE TIMES; The Insane Millionaire And His Devoted Wife,,,,By Michiko Kakutani,"[{'firstname': 'Michiko', 'middlename': None, 'lastname': 'Kakutani', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Simon Doonan is the world's most renowned window dresser. If that sounds like an oxymoron, he would be the first to admit it, being acutely aware of the fluffy, nancy-boy image of his much ridiculed profession..Yet he revels in that stereotype and has",https://www.nytimes.com/1998/11/03/style/IHT-funky-tales-from-the-man-behind-the-window.html,"Simon Doonan is the world's most renowned window dresser. If that sounds like an oxymoron, he would be the first to admit it, being acutely aware of the fluffy, nancy-boy image of his much ridiculed profession..Yet he revels in that stereotype and...","Simon Doonan is the world's most renowned window dresser. If that sounds like an oxymoron, he would be the first to admit it, being acutely aware of the fluffy, nancy-boy image of his much ridiculed profession.",,,International Herald Tribune,[],[],1998-11-03T05:00:00+0000,article,IHT News,Style,,nyt://article/085697f3-6c73-5e4b-956a-794e5d97b22c,6236,nyt://article/085697f3-6c73-5e4b-956a-794e5d97b22c,Funky Tales From the Man Behind the Window,,,Funky Tales From the Man Behind the Window,,,,"By Suzy Menkes, International Herald Tribune","[{'firstname': 'Suzy', 'middlename': None, 'lastname': 'Menkes', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'International', 'middlename': 'Herald', 'lastname': 'Tribune', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,dementia,
"Florida prosecutors file felony charges of abuse or neglect of a disabled adult and unauthorized practice of medicine against Church of Scientology in connection with 1995 death of church member Lisa McPherson while she was under the care of Scientologists in Clearwater, Fla; photo (M)/",https://www.nytimes.com/1998/11/14/us/florida-charges-scientology-in-church-member-s-death.html,Florida prosecutors file felony charges of abuse or neglect of a disabled adult and unauthorized practice of medicine against Church of Scientology in connection with 1995 death of church member Lisa McPherson while she was under the care of Scien...,Florida prosecutors filed criminal charges today against the Church of Scientology in connection with the death of a church member while she was under the care of Scientologists three years ago.,A,8,The New York Times,[],"[{'name': 'glocations', 'value': 'Clearwater (Fla)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Church of Scientology', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'McPherson, Lisa', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Handicapped', 'rank': 4, 'major': 'N'}]",1998-11-14T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/02375ae5-8c14-53c4-81c4-c553de45adab,988,nyt://article/02375ae5-8c14-53c4-81c4-c553de45adab,Florida Charges Scientology In Church Member's Death,,,Florida Charges Scientology In Church Member's Death,,,,By Douglas Frantz,"[{'firstname': 'Douglas', 'middlename': None, 'lastname': 'Frantz', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
" Here is a selective listing by critics of The Times of new or noteworthy opera, classical music and dance events this weekend in the New York metropolitan region.    Opera    IL TROVATORE, Metropolitan Opera. The Met's production of ''Il Trovatore'' offers a rare glimpse of a mountain Gypsy hideaway surrounded by enormous ebony pillars and highly polished steps from which a campfire sprouts, and in past seasons the Met has sent some dreadfully uneven casts through this monstrosity. In the current run, the casting is fairly well balanced: Dolora Zajick gives Azucena unusual depth (even if she stints on the character's dementia), and June Anderson is in generally good voice as Leonora. As Manrico, Richard Margison tempers heroics with vulnerability, and Juan Pons brings a touch of humanity to the Count. Simone Young conducts. Tomorrow at 1:30, Metropolitan Opera House, (212) 362-6000. Tickets: $25 to $150; sold out, but returns may be available on the day of the performance; standing room tickets, $11 and $15, are available on the day of the performance starting at 10 A.M. (Allan Kozinn).",https://www.nytimes.com/1998/02/13/movies/classical-music-and-dance-guide.html,,"Here is a selective listing by critics of The Times of new or noteworthy opera, classical music and dance events this weekend in the New York metropolitan region.",E,6,The New York Times,[],[],1998-02-13T05:00:00+0000,article,"Movies, Performing Arts/Weekend Desk",Movies,Schedule,nyt://article/3893b94e-09dc-53ff-a9bc-29c92f14603a,1969,nyt://article/3893b94e-09dc-53ff-a9bc-29c92f14603a,CLASSICAL MUSIC AND DANCE GUIDE,,,CLASSICAL MUSIC AND DANCE GUIDE,,,,,[],,dementia,
"Judith Miller comments on race relations in America, in light of assertion by Sen Jay Billington Bulworth, character in new Warren Beatty film Bulworth, that only way to end racism in America is for races to disappear through intermarriage; observes that whether or not Beatty realized it, his cinematic prescription has long, contentious history whose American antecedents can be traced to antebellum era and tiny group of antislavery radicals who viewed intermarriage as a way out of nation's racial dilemma; photo of scene from Bulworth (M)",https://www.nytimes.com/1998/05/23/movies/think-tank-banishing-racial-strife-on-the-wings-of-love.html,"Judith Miller comments on race relations in America, in light of assertion by Sen Jay Billington Bulworth, character in new Warren Beatty film Bulworth, that only way to end racism in America is for races to disappear through intermarriage; observ...","When Senator Jay Billington Bulworth, played by Warren Beatty, is at the climax of his truth-telling dementia, he experiences a political epiphany: The only way to end racism in America, Bulworth tells millions of presumably shocked Americans on national television, is for the races to disappear through intermarriage. If America cannot bring itself to be colorblind, then let there be no colors.",B,11,The New York Times,[],"[{'name': 'persons', 'value': 'Beatty, Warren', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Blacks', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Black People', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Marriages', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': 'Bulworth (Movie)', 'rank': 6, 'major': 'N'}]",1998-05-23T05:00:00+0000,article,Arts & Ideas/Cultural Desk,Movies,News,nyt://article/77553d22-d0f7-50ed-b6b7-5a70a3ad816d,945,nyt://article/77553d22-d0f7-50ed-b6b7-5a70a3ad816d,Think Tank; Banishing Racial Strife on the Wings of Love,,,Think Tank; Banishing Racial Strife on the Wings of Love,,,,By Judith Miller,"[{'firstname': 'Judith', 'middlename': None, 'lastname': 'Miller', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Article on Congregation Beth Simchat Torah, first and still only synagogue for gay people in New York City, celebrating its 25th anniversary; congregation's growth since 1973 discussed; photo (M)",https://www.nytimes.com/1998/12/21/nyregion/sole-gay-synagogue-finds-itself-robust-at-25.html,"Article on Congregation Beth Simchat Torah, first and still only synagogue for gay people in New York City, celebrating its 25th anniversary; congregation's growth since 1973 discussed; photo (M)","In 1973, Jacob Gubbay, a Jew from India, placed a tiny classified advertisement in The Village Voice that read ''Gay Synagogue: Friday Night Service.''",B,5,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Congregation Beth Simchat Torah', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'JEWS', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Homosexuality', 'rank': 4, 'major': 'N'}]",1998-12-21T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/4ad37382-f11a-5ba9-b2d7-e6f5d0967a20,1042,nyt://article/4ad37382-f11a-5ba9-b2d7-e6f5d0967a20,Sole Gay Synagogue Finds Itself Robust at 25,,,Sole Gay Synagogue Finds Itself Robust at 25,,,,By Nadine Brozan,"[{'firstname': 'Nadine', 'middlename': None, 'lastname': 'Brozan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
