abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta,subsection_name
"RAEBURN-Ben. 1911-1997. Founder, president, editor, Horizon Press, NYC. Renowned for integrity and quality. Published dozens of pre-eminent writers and creative thinkers, including his close friends Frank Lloyd Wright, Irving Howe, Harold Rosenberg, B.H. Haggin, James Hanley. Admired for his idealism, ethics, high standards, & brilliant, independent intellect. Loved for his graciousness, generosity and wit. Family requests donations to Alzheimer's associations or research.",https://www.nytimes.com/1997/04/18/classified/paid-notice-deaths-raeburn-ben.html,,"RAEBURN-Ben. 1911-1997. Founder, president, editor, Horizon Press, NYC. Renowned for integrity and quality. Published dozens of pre-eminent writers and creative thinkers, including his close friends Frank Lloyd Wright, Irving Howe, Harold Rosenberg, B.H. Haggin, James Hanley. Admired for his idealism, ethics, high standards, & brilliant, independent intellect. Loved for his graciousness, generosity and wit. Family requests donations to Alzheimer's associations or research.",1,26,The New York Times,[],"[{'name': 'persons', 'value': 'Raeburn, Ben', 'rank': 1, 'major': 'N'}]",1997-04-18T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/a658b24e-0693-5935-8ffe-1812754a3624,62,nyt://article/a658b24e-0693-5935-8ffe-1812754a3624,"Paid Notice: Deaths  RAEBURN, BEN",,,"Paid Notice: Deaths  RAEBURN, BEN",,,,,[],,Alzheimer,
"SILVERSTEIN-Paul, on April 4, 1997, in his 87th year. Beloved husband of Dorothy. Cherished brother-in-law of Joyce. Loving uncle of Gail, Lila, Janice, Francine, William, Jonah and Isaac. Services Sunday, 12:15 PM, ''The Riverside'', 76th Street and Amsterdam Avenue. Contributions may be sent to The Alzheimer's Association of New York, Brandeis University National Women's Committee Manhattan Chapter or The Lucy Moses School of Music in New York City.",https://www.nytimes.com/1997/04/05/classified/paid-notice-deaths-silverstein-paul.html,,"SILVERSTEIN-Paul, on April 4, 1997, in his 87th year. Beloved husband of Dorothy. Cherished brother-in-law of Joyce. Loving uncle of Gail, Lila, Janice, Francine, William, Jonah and Isaac. Services Sunday, 12:15 PM, ''The Riverside'', 76th Street and Amsterdam Avenue. Contributions may be sent to The Alzheimer's Association of New York, Brandeis University National Women's Committee Manhattan Chapter or The Lucy Moses School of Music in New York City.",1,28,The New York Times,[],"[{'name': 'persons', 'value': 'Silverstein, Paul', 'rank': 1, 'major': 'N'}]",1997-04-05T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/470e5dc7-f37f-55d0-968b-6f5af6deb363,68,nyt://article/470e5dc7-f37f-55d0-968b-6f5af6deb363,"Paid Notice: Deaths  SILVERSTEIN, PAUL",,,"Paid Notice: Deaths  SILVERSTEIN, PAUL",,,,,[],,Alzheimer,
"PAGE - Mark. Formerly of Great Neck, New York, now of Myrtle Beach, SC. died on Tues. Jan. 7, 1997, after a long and valiant struggle with Alzheimers Disease. He was a versatile and talented design engineer. He is survived by his loving wife, Stella Hope Page and his daughters, Heather Harris and Naomi R. Mayer and his granddaughters Nina and Jennifer Harris. Memorials may be made to Temple Emanuel, 150 Hicks Lane, Great Neck, N.Y. 11024.    ",https://www.nytimes.com/1997/01/09/classified/paid-notice-deaths-page-mark.html,,"PAGE - Mark. Formerly of Great Neck, New York, now of Myrtle Beach, SC. died on Tues. Jan. 7, 1997, after a long and valiant struggle with Alzheimers Disease. He was a versatile and talented design engineer. He is survived by his loving wife, Stella Hope Page and his daughters, Heather Harris and Naomi R. Mayer and his granddaughters Nina and Jennifer Harris. Memorials may be made to Temple Emanuel, 150 Hicks Lane, Great Neck, N.Y. 11024.",D,19,The New York Times,[],"[{'name': 'subject', 'value': 'PAGE, MARK', 'rank': 1, 'major': 'N'}]",1997-01-09T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/19cc8158-223d-52b3-9073-2508f4ec14d7,77,nyt://article/19cc8158-223d-52b3-9073-2508f4ec14d7,"Paid Notice: Deaths  PAGE, MARK",,,"Paid Notice: Deaths  PAGE, MARK",,,,,[],,Alzheimer,
"CANE-Philip. Of Highland Park, NJ. Beloved husband of Irene (Berman Gunsher) and the late Ida (Edelsberg). Devoted father of Mark and David Cane, Marion Sacrowitz and Helen Bornstein. Dear brother of Marcia Kaplan and Mandel Cohen. Loving grandfather of Laura, Jacob, Deborah, Rebecca, Daniel, Judith, Lea and Jonathan. Services were held Sunday. Contributions to Alzheimer's Association of NJ, 299 Cherry Hill Rd., Parsippany, NJ. For information ''Wien & Wien'' 1-800-322-0533.",https://www.nytimes.com/1997/06/02/classified/paid-notice-deaths-cane-philip.html,,"CANE-Philip. Of Highland Park, NJ. Beloved husband of Irene (Berman Gunsher) and the late Ida (Edelsberg). Devoted father of Mark and David Cane, Marion Sacrowitz and Helen Bornstein. Dear brother of Marcia Kaplan and Mandel Cohen. Loving grandfather of Laura, Jacob, Deborah, Rebecca, Daniel, Judith, Lea and Jonathan. Services were held Sunday. Contributions to Alzheimer's Association of NJ, 299 Cherry Hill Rd., Parsippany, NJ. For information ''Wien & Wien'' 1-800-322-0533.",B,13,The New York Times,[],"[{'name': 'persons', 'value': 'Cane, Philip', 'rank': 1, 'major': 'N'}]",1997-06-02T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/6ded1e7a-4cbd-5a6e-9138-6df895315419,70,nyt://article/6ded1e7a-4cbd-5a6e-9138-6df895315419,"Paid Notice: Deaths  CANE, PHILIP",,,"Paid Notice: Deaths  CANE, PHILIP",,,,,[],,Alzheimer,
"STARK-Hortense Goldberg on May 13, 1997. Resident of Reston, Va and formerly of Miami Beach FL. Wife of the late Joseph Stark, mother of Martin with (Roslyn Stark) and Myrna with (the late Marvin Spodek). Also survived by three grandchildren, Andrew Stark, and Rachelle and Judd Spodek and one sister Anna Utrecht. Service will be held at Beth David Cemetery, Elmont NY on May 15, 1997 at 11AM. Memorial contributions may be made to the Alzheimer's Association or to the charity of one's choice.",https://www.nytimes.com/1997/05/14/classified/paid-notice-deaths-stark-hortense-goldberg.html,,"STARK-Hortense Goldberg on May 13, 1997. Resident of Reston, Va and formerly of Miami Beach FL. Wife of the late Joseph Stark, mother of Martin with (Roslyn Stark) and Myrna with (the late Marvin Spodek). Also survived by three grandchildren, Andrew Stark, and Rachelle and Judd Spodek and one sister Anna Utrecht. Service will be held at Beth David Cemetery, Elmont NY on May 15, 1997 at 11AM. Memorial contributions may be made to the Alzheimer's Association or to the charity of one's choice.",B,9,The New York Times,[],"[{'name': 'persons', 'value': 'Stark, Hortense Goldberg', 'rank': 1, 'major': 'N'}]",1997-05-14T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/2d7452c2-d28e-50ac-9ba4-e11e15bfa2cd,84,nyt://article/2d7452c2-d28e-50ac-9ba4-e11e15bfa2cd,"Paid Notice: Deaths  STARK, HORTENSE GOLDBERG",,,"Paid Notice: Deaths  STARK, HORTENSE GOLDBERG",,,,,[],,Alzheimer,
"WOLFF-Dorothy. Beloved mother of Joan (Joseph) Marks, Richard (Fran) Wolff and Barbara (Louis) Eisenpresser. Cherished grandmother of Susan Hirsch and Ruth Levenson, Robert & Michael, Lisa and Jennifer. Loving great grandmother of Rikki Wolff and Julia Levenson. Service 12 noon Wednesday, Feb. 19, Plaza Memorial Chapel, 91 St & Amsterdam Ave. Contributions may be made to the National Alzheimers Assoc, 919 North Michigan Avenue, Ste. 1000, Chicago, IL. 60611-1676.",https://www.nytimes.com/1997/02/19/classified/paid-notice-deaths-wolff-dorothy.html,,"WOLFF-Dorothy. Beloved mother of Joan (Joseph) Marks, Richard (Fran) Wolff and Barbara (Louis) Eisenpresser. Cherished grandmother of Susan Hirsch and Ruth Levenson, Robert & Michael, Lisa and Jennifer. Loving great grandmother of Rikki Wolff and Julia Levenson. Service 12 noon Wednesday, Feb. 19, Plaza Memorial Chapel, 91 St & Amsterdam Ave. Contributions may be made to the National Alzheimers Assoc, 919 North Michigan Avenue, Ste. 1000, Chicago, IL. 60611-1676.",B,7,The New York Times,[],"[{'name': 'persons', 'value': 'Wolff, Dorothy', 'rank': 1, 'major': 'N'}]",1997-02-19T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/afbc8773-4ad3-5e23-a0f4-b716478cf54d,69,nyt://article/afbc8773-4ad3-5e23-a0f4-b716478cf54d,"Paid Notice: Deaths  WOLFF, DOROTHY",,,"Paid Notice: Deaths  WOLFF, DOROTHY",,,,,[],,Alzheimer,
"KAPLAN-Charlotte. The Officers, Directors, and staff of the New York City Chapter of the Alzheimer's Association mark with sadness the passing of Charlotte Kaplan, mother of our esteemed fellow Director and friend, Ann Kaplan Fippinger. To Ann, and all of the Kaplan family, we offer our heartfelt sympathy and support. At this difficult time, may memories of Charlotte when she was well provide solace and comfort for those who loved her. William Brachfeld & Marilyn Cohen, Co-Presidents John A. Jager, Exec. Director",https://www.nytimes.com/1997/12/17/classified/paid-notice-deaths-kaplan-charlotte.html,,"KAPLAN-Charlotte. The Officers, Directors, and staff of the New York City Chapter of the Alzheimer's Association mark with sadness the passing of Charlotte Kaplan, mother of our esteemed fellow Director and friend, Ann Kaplan Fippinger. To Ann, and all of the Kaplan family, we offer our heartfelt sympathy and support. At this difficult time, may memories of Charlotte when she was well provide solace and comfort for those who loved her. William Brachfeld & Marilyn Cohen, Co-Presidents John A. Jager, Exec. Director",B,7,The New York Times,[],"[{'name': 'persons', 'value': 'Kaplan, Charlotte', 'rank': 1, 'major': 'N'}]",1997-12-17T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/5f402b5a-a004-5564-ba46-1f3bcd4e620a,82,nyt://article/5f402b5a-a004-5564-ba46-1f3bcd4e620a,"Paid Notice: Deaths  KAPLAN, CHARLOTTE",,,"Paid Notice: Deaths  KAPLAN, CHARLOTTE",,,,,[],,Alzheimer,
"BEHAR-Ruth K., formerly of New York City and resident of Pompano Beach, Florida for the last 22 years died on September 16, 1997, at age 80. The cause of death was Alzheimers. A graduate of Hunter High School and Hunter College and the recipient of a Master's Degree in speech from Barnard College, Ruth was the loving wife and best friend for 58 years of Joseph Behar, caring mother of Kenneth Behar of Lexington, Massachusetts and Joan Behar of Vashon Island, Washington, and devoted grandmother of Katherine and Jonathan Behar.",https://www.nytimes.com/1997/09/18/classified/paid-notice-deaths-behar-ruth-k.html,,"BEHAR-Ruth K., formerly of New York City and resident of Pompano Beach, Florida for the last 22 years died on September 16, 1997, at age 80. The cause of death was Alzheimers. A graduate of Hunter High School and Hunter College and the recipient of a Master's Degree in speech from Barnard College, Ruth was the loving wife and best friend for 58 years of Joseph Behar, caring mother of Kenneth Behar of Lexington, Massachusetts and Joan Behar of Vashon Island, Washington, and devoted grandmother of Katherine and Jonathan Behar.",B,11,The New York Times,[],"[{'name': 'persons', 'value': 'BEHAR, RUTH K.', 'rank': 1, 'major': 'N'}]",1997-09-18T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/6b25979c-d500-5911-804c-6581ca80c63e,90,nyt://article/6b25979c-d500-5911-804c-6581ca80c63e,"Paid Notice: Deaths  BEHAR, RUTH K.",,,"Paid Notice: Deaths  BEHAR, RUTH K.",,,,,[],,Alzheimer,
"EVEREST-Philip J., 90, the former Chairman of Transportation Displays, Inc. of New York City died November 5, 1997 in Naples, FL. Survived by his wife, Evelyn, a daughter Beverly E. Shaw of Chicago, IL, 5 grandchildren and 6 great grandchildren. Memorial Service Saturday, November 8th, 3PM at the First Presbyterian Church of Naples. Contributions may be made to the Alzheimer's Support Network, 660 9th St, N. Naples, FL 34102. Contact Fuller Funeral Home, Naples, FL 941592-1611.",https://www.nytimes.com/1997/11/07/classified/paid-notice-deaths-everest-philip-j.html,,"EVEREST-Philip J., 90, the former Chairman of Transportation Displays, Inc. of New York City died November 5, 1997 in Naples, FL. Survived by his wife, Evelyn, a daughter Beverly E. Shaw of Chicago, IL, 5 grandchildren and 6 great grandchildren. Memorial Service Saturday, November 8th, 3PM at the First Presbyterian Church of Naples. Contributions may be made to the Alzheimer's Support Network, 660 9th St, N. Naples, FL 34102. Contact Fuller Funeral Home, Naples, FL 941592-1611.",B,15,The New York Times,[],"[{'name': 'persons', 'value': 'EVEREST, PHILIP J.', 'rank': 1, 'major': 'N'}]",1997-11-07T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/fe0e92f5-ded2-5c15-9f12-ecf4a10e15e2,76,nyt://article/fe0e92f5-ded2-5c15-9f12-ecf4a10e15e2,"Paid Notice: Deaths  EVEREST, PHILIP J.",,,"Paid Notice: Deaths  EVEREST, PHILIP J.",,,,,[],,Alzheimer,
"TEICH-''Julie'' Julius R., Oct. 10. Retired advertising executive. Beloved husband of Esther M. (Cosindas) Teich. Devoted father of Julius R. Teich Jr., Norman P. Teich (deceased), his wife Ruth H. Teich, Pamela J. Teich (deceased), & Phyllis T. Litman. Loving grandfather of 11. Cherished great grandfather of 5. If desired, sympathy may be expressed by donating to National Alzheimer's Disease & Related Disorders, 919 Michigan Ave., Chicago, IL 60611.",https://www.nytimes.com/1997/10/15/classified/paid-notice-deaths-teich-julie-julius-r.html,,"TEICH-''Julie'' Julius R., Oct. 10. Retired advertising executive. Beloved husband of Esther M. (Cosindas) Teich. Devoted father of Julius R. Teich Jr., Norman P. Teich (deceased), his wife Ruth H. Teich, Pamela J. Teich (deceased), & Phyllis T. Litman. Loving grandfather of 11. Cherished great grandfather of 5. If desired, sympathy may be expressed by donating to National Alzheimer's Disease & Related Disorders, 919 Michigan Ave., Chicago, IL 60611.",D,23,The New York Times,[],"[{'name': 'persons', 'value': ""TEICH, ''JULIE'' JULIUS R."", 'rank': 1, 'major': 'N'}]",1997-10-15T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/542c52f9-e35a-576b-8c4c-46eb5d4b1e37,69,nyt://article/542c52f9-e35a-576b-8c4c-46eb5d4b1e37,"Paid Notice: Deaths  TEICH, ''JULIE'' JULIUS R.",,,"Paid Notice: Deaths  TEICH, ''JULIE'' JULIUS R.",,,,,[],,Alzheimer,
"STOLBACH-Henry J. on Sept. 22. Loving husband of Margaret Stolbach. Beloved father of Leo and Jeanne Stolbach-Newton Center, MA. Rene and Joan Stolbach-Reston, VA. Devoted grandfather of Deborah, Bradley and Leah Stolbach. Services were held at the Westchester Hills Cemetery. Family request donations be made to the N.Y.U. Geriatric Center, c/o Martin Finkelstein M.D., N.Y.U. Medical Center, 560 First Ave, N.Y., N.Y. 10016 or to the local chapter of the Alzheimers Association in Mr. Stolbach's memory.",https://www.nytimes.com/1997/09/25/classified/paid-notice-deaths-stolbach-henry-j.html,,"STOLBACH-Henry J. on Sept. 22. Loving husband of Margaret Stolbach. Beloved father of Leo and Jeanne Stolbach-Newton Center, MA. Rene and Joan Stolbach-Reston, VA. Devoted grandfather of Deborah, Bradley and Leah Stolbach. Services were held at the Westchester Hills Cemetery. Family request donations be made to the N.Y.U. Geriatric Center, c/o Martin Finkelstein M.D., N.Y.U. Medical Center, 560 First Ave, N.Y., N.Y. 10016 or to the local chapter of the Alzheimers Association in Mr. Stolbach's memory.",B,7,The New York Times,[],"[{'name': 'persons', 'value': 'STOLBACH, HENRY J.', 'rank': 1, 'major': 'N'}]",1997-09-25T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/20b1a778-ba6b-5c55-933c-c1f72662b4f7,76,nyt://article/20b1a778-ba6b-5c55-933c-c1f72662b4f7,"Paid Notice: Deaths  STOLBACH, HENRY J.",,,"Paid Notice: Deaths  STOLBACH, HENRY J.",,,,,[],,Alzheimer,
"KAPLAN-Charlotte (nee Larsen). On December 13, 1997. Wife of the late Jeremiah Kaplan. Mother of Ann Kaplan Fippinger, Susanna Lenzi, Margaret Allard and David Kaplan. Grandmother of David and Sarah Lenzi, John Allard, Robert, Randal and Andrew Fippinger and Casey and Daniel Welch. Services will be held at Miles Funeral Home, Holden, MA, on Friday, December 19, at 11 AM. In lieu of flowers, the family requests contributions to the Alzheimer's Association, New York Chapter, 420 Lexington Avenue, New York, NY 10170.",https://www.nytimes.com/1997/12/15/classified/paid-notice-deaths-kaplan-charlotte-nee-larsen.html,,"KAPLAN-Charlotte (nee Larsen). On December 13, 1997. Wife of the late Jeremiah Kaplan. Mother of Ann Kaplan Fippinger, Susanna Lenzi, Margaret Allard and David Kaplan. Grandmother of David and Sarah Lenzi, John Allard, Robert, Randal and Andrew Fippinger and Casey and Daniel Welch. Services will be held at Miles Funeral Home, Holden, MA, on Friday, December 19, at 11 AM. In lieu of flowers, the family requests contributions to the Alzheimer's Association, New York Chapter, 420 Lexington Avenue, New York, NY 10170.",B,7,The New York Times,[],"[{'name': 'persons', 'value': 'Kaplan, Charlotte', 'rank': 1, 'major': 'N'}]",1997-12-15T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/8cc2f687-1d9e-57de-9385-5e147d387271,82,nyt://article/8cc2f687-1d9e-57de-9385-5e147d387271,"Paid Notice: Deaths  KAPLAN, CHARLOTTE (NEE LARSEN)",,,"Paid Notice: Deaths  KAPLAN, CHARLOTTE (NEE LARSEN)",,,,,[],,Alzheimer,
"MAGNUS-Lillian E. On May 5, 1997. Beloved wife of Lewis B. Magnus. Mother of Leah M. Frohlich and Fanni Magnus Monson. Grandmother of Howard Glickman, Julia Frohlich Erlbaum, Rachel Frohlich and Jennifer Glickman. Sister of Shoshana Bilowit and Judith Michaelis. Funeral Services at Riverside Chapel, 180 West 76th Street, Tuesday, May 6, 12 noon. Internment at Riverside Cemetary, Lodi, New Jersey. Contributions may be made to: Riverdale Jewish Center, Jewish Theological Seminary and Alzheimer's Foundation.",https://www.nytimes.com/1997/05/06/classified/paid-notice-deaths-magnus-lillian-e.html,,"MAGNUS-Lillian E. On May 5, 1997. Beloved wife of Lewis B. Magnus. Mother of Leah M. Frohlich and Fanni Magnus Monson. Grandmother of Howard Glickman, Julia Frohlich Erlbaum, Rachel Frohlich and Jennifer Glickman. Sister of Shoshana Bilowit and Judith Michaelis. Funeral Services at Riverside Chapel, 180 West 76th Street, Tuesday, May 6, 12 noon. Internment at Riverside Cemetary, Lodi, New Jersey. Contributions may be made to: Riverdale Jewish Center, Jewish Theological Seminary and Alzheimer's Foundation.",D,23,The New York Times,[],"[{'name': 'persons', 'value': 'MAGNUS, LILLIAN E.', 'rank': 1, 'major': 'N'}]",1997-05-06T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/a84cc482-78e7-5201-80a2-ef46a20b1958,75,nyt://article/a84cc482-78e7-5201-80a2-ef46a20b1958,"Paid Notice: Deaths  MAGNUS, LILLIAN E.",,,"Paid Notice: Deaths  MAGNUS, LILLIAN E.",,,,,[],,Alzheimer,
"LANSING-Richard. On March 29, 1997, at home. He leaves his third wife, Elizabeth Alston Lansing, 20 nieces and nephews and their children. Born in Rochester, NY on May 23, 1916, Richard is remembered for his incisive mind and wicked sense of humor. With his loden cape and great imagination, he was a special friend to children. A gathering to remember him will be announced later. Should you wish, please send a contribution in his memory to the Alzheimers Association 420 Lexington Avenue, New York, New York 10017.",https://www.nytimes.com/1997/04/06/classified/paid-notice-deaths-lansing-richard.html,,"LANSING-Richard. On March 29, 1997, at home. He leaves his third wife, Elizabeth Alston Lansing, 20 nieces and nephews and their children. Born in Rochester, NY on May 23, 1916, Richard is remembered for his incisive mind and wicked sense of humor. With his loden cape and great imagination, he was a special friend to children. A gathering to remember him will be announced later. Should you wish, please send a contribution in his memory to the Alzheimers Association 420 Lexington Avenue, New York, New York 10017.",1,43,The New York Times,[],"[{'name': 'persons', 'value': 'Lansing, Richard', 'rank': 1, 'major': 'N'}]",1997-04-06T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/643c27ef-f1b2-5464-9c16-430c46859618,87,nyt://article/643c27ef-f1b2-5464-9c16-430c46859618,"Paid Notice: Deaths  LANSING, RICHARD",,,"Paid Notice: Deaths  LANSING, RICHARD",,,,,[],,Alzheimer,
"KAPLAN-Charlotte (nee Larsen). On December 13, 1997. Wife of the late Jeremiah Kaplan. Mother of Ann Kaplan Fippinger, Susanna Lenzi, Margaret Allard and David Kaplan. Grandmother of David and Sarah Lenzi, John Allard, Robert, Randal and Andrew Fippinger and Casey and Daniel Welch. Services will be held at Miles Funeral Home, Holden, MA, Friday, December 19, at 11 A.M. In lieu of flowers, the family requests contributions to the Alzheimer's Association, New York Chapter, 420 Lexington Avenue, New York, New York 10170.",https://www.nytimes.com/1997/12/16/classified/paid-notice-deaths-kaplan-charlotte-nee-larsen.html,,"KAPLAN-Charlotte (nee Larsen). On December 13, 1997. Wife of the late Jeremiah Kaplan. Mother of Ann Kaplan Fippinger, Susanna Lenzi, Margaret Allard and David Kaplan. Grandmother of David and Sarah Lenzi, John Allard, Robert, Randal and Andrew Fippinger and Casey and Daniel Welch. Services will be held at Miles Funeral Home, Holden, MA, Friday, December 19, at 11 A.M. In lieu of flowers, the family requests contributions to the Alzheimer's Association, New York Chapter, 420 Lexington Avenue, New York, New York 10170.",B,9,The New York Times,[],"[{'name': 'persons', 'value': 'Kaplan, Charlotte', 'rank': 1, 'major': 'N'}]",1997-12-16T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/f0c74e64-7f8d-5b6d-bcdb-189a3471b6e0,82,nyt://article/f0c74e64-7f8d-5b6d-bcdb-189a3471b6e0,"Paid Notice: Deaths  KAPLAN, CHARLOTTE (NEE LARSEN)",,,"Paid Notice: Deaths  KAPLAN, CHARLOTTE (NEE LARSEN)",,,,,[],,Alzheimer,
"FEINBERG-Charlotte. Age 82. Died October 26 after suffering from Alzheimer's Disease for several years. She lived for many years in Des Moines, Chicago, New York City and Florida. She is survived by her devoted husband Milton, loving daughters Susan Farber Ganz and Linda Graev and three grandchildren Adam Graev, Nicole Graev and Samantha Ganz Panzier. Her love and caring will always be missed. She has found the peace she deserved. Funeral services will be held at 10AM Tuesday at Lillis Funeral Home, 58 Bridge Street, New Milford, CT.",https://www.nytimes.com/1997/10/28/classified/paid-notice-deaths-feinberg-charlotte.html,,"FEINBERG-Charlotte. Age 82. Died October 26 after suffering from Alzheimer's Disease for several years. She lived for many years in Des Moines, Chicago, New York City and Florida. She is survived by her devoted husband Milton, loving daughters Susan Farber Ganz and Linda Graev and three grandchildren Adam Graev, Nicole Graev and Samantha Ganz Panzier. Her love and caring will always be missed. She has found the peace she deserved. Funeral services will be held at 10AM Tuesday at Lillis Funeral Home, 58 Bridge Street, New Milford, CT.",B,10,The New York Times,[],"[{'name': 'persons', 'value': 'Feinberg, Charlotte', 'rank': 1, 'major': 'N'}]",1997-10-28T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/869e465a-51e8-5f33-a695-135cf03863da,88,nyt://article/869e465a-51e8-5f33-a695-135cf03863da,"Paid Notice: Deaths  FEINBERG, CHARLOTTE",,,"Paid Notice: Deaths  FEINBERG, CHARLOTTE",,,,,[],,Alzheimer,
"PECHENIK-Norma. Beloved wife of the late Charles Isaac. Devoted mother of Stephen, Marjorie Rosenthal and Linda Montague. Dear sister of Sue Shapiro, Barry Berns and Lilly Edelstein. Loving grandmother of Anthony, Rebecca Elovic, Jacob, Ana, Pamela Rosenthal, Lisa Rosenthal, Eric Rosenthal, Timothy Montague, Peterpaul Montague and Benjamin Montague. Cherished great grandmother. Funeral service Monday, 12 noon, at ''Plaza Memorial Chapel,'' 91st and Amsterdam Ave. In lieu of flowers, contributions to the Norma B. Pechenik Alzheimer's Respite Fund or UJA Federation, 130 E. 59th St., NY, NY.",https://www.nytimes.com/1997/05/04/classified/paid-notice-deaths-pechenik-norma.html,,"PECHENIK-Norma. Beloved wife of the late Charles Isaac. Devoted mother of Stephen, Marjorie Rosenthal and Linda Montague. Dear sister of Sue Shapiro, Barry Berns and Lilly Edelstein. Loving grandmother of Anthony, Rebecca Elovic, Jacob, Ana, Pamela Rosenthal, Lisa Rosenthal, Eric Rosenthal, Timothy Montague, Peterpaul Montague and Benjamin Montague. Cherished great grandmother. Funeral service Monday, 12 noon, at ''Plaza Memorial Chapel,'' 91st and Amsterdam Ave. In lieu of flowers, contributions to the Norma B. Pechenik Alzheimer's Respite Fund or UJA Federation, 130 E. 59th St., NY, NY.",1,45,The New York Times,[],"[{'name': 'persons', 'value': 'Pechenik, Norma', 'rank': 1, 'major': 'N'}]",1997-05-04T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/3478ee16-602a-5674-9f2a-32c5599d9aff,86,nyt://article/3478ee16-602a-5674-9f2a-32c5599d9aff,"Paid Notice: Deaths  PECHENIK, NORMA",,,"Paid Notice: Deaths  PECHENIK, NORMA",,,,,[],,Alzheimer,
"KEARNEY-D. Bernard, 88, retired President of the Torsion Balance Company, Clifton, NJ and a national harness racing figure, died after a long illness at Santa Barbara, CA. on August 26th. Born in Sydney, Australia, Bernie was married to Eleanor (Midge) Burkhard of Los Angeles who died in 1981. They are survived by their children: Denis B. Kearney of Hayward, California; Terrence J. Kearney of McLean, Virginia, and Kathleen T. Kearney of San Francisco; and by their 9 grandchildren and 13 great-grandchildren. In lieu of flowers, the family requests a donation in Bernie's name to the Alzheimer's Association.",https://www.nytimes.com/1997/09/03/classified/paid-notice-deaths-kearney-d-bernard.html,,"KEARNEY-D. Bernard, 88, retired President of the Torsion Balance Company, Clifton, NJ and a national harness racing figure, died after a long illness at Santa Barbara, CA. on August 26th. Born in Sydney, Australia, Bernie was married to Eleanor (Midge) Burkhard of Los Angeles who died in 1981. They are survived by their children: Denis B. Kearney of Hayward, California; Terrence J. Kearney of McLean, Virginia, and Kathleen T. Kearney of San Francisco; and by their 9 grandchildren and 13 great-grandchildren. In lieu of flowers, the family requests a donation in Bernie's name to the Alzheimer's Association.",D,20,The New York Times,[],"[{'name': 'persons', 'value': 'KEARNEY, D. BERNARD', 'rank': 1, 'major': 'N'}]",1997-09-03T05:00:00+0000,article,Classified,Archives,Paid Death Notice,nyt://article/62e6bb91-5897-52b2-8ce3-891fc1972b1c,97,nyt://article/62e6bb91-5897-52b2-8ce3-891fc1972b1c,"Paid Notice: Deaths  KEARNEY, D. BERNARD",,,"Paid Notice: Deaths  KEARNEY, D. BERNARD",,,,,[],,Alzheimer,
