abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta,subsection_name
Opening This Week.,https://www.nytimes.com/2004/06/13/arts/film-listings.html,Opening This Week., Opening This Week ,,,The New York Times,[],"[{'name': 'subject', 'value': 'MOTION PICTURES', 'rank': 1, 'major': 'N'}]",2004-06-13T05:00:00+0000,article,Arts,Arts,Results Listing,nyt://article/469aa0f9-9a09-583d-8ad5-c34810bb614d,1101,nyt://article/469aa0f9-9a09-583d-8ad5-c34810bb614d,Film Listings,,,Film Listings,,,,,[],,dementia,
"Edmund Morris reviews book Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation by Lynne Truss; drawing (M)",https://www.nytimes.com/2004/04/25/books/punctuation-and-it-s-discontents.html,"Edmund Morris reviews book Eats, Shoots & Leaves: The Zero Tolerance Approach to Punctuation by Lynne Truss; drawing (M)","EATS, SHOOTS & LEAVES",7,7,The New York Times,[],"[{'name': 'persons', 'value': 'Truss, Lynne', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'Eats, Shoots & Leaves (Book)', 'rank': 4, 'major': 'N'}]",2004-04-25T05:00:00+0000,article,Book Review Desk,Books,Review,nyt://article/a26394da-705c-5575-ad9b-bd1c02c8fabf,1309,nyt://article/a26394da-705c-5575-ad9b-bd1c02c8fabf,Punctuation and It's Discontents,,,Punctuation and It's Discontents,,,,By Edmund Morris,"[{'firstname': 'Edmund', 'middlename': None, 'lastname': 'Morris', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Home health aides in New York City and 1199/SEIU health workers' union are campaigning to persuade companies that employ aides to raise their wages, arguing that Medicaid and Medicare pay companies exorbitantly more than workers take home; photo (M)",https://www.nytimes.com/2004/05/03/nyregion/seeking-better-wages-for-difficult-work.html,"Home health aides in New York City and 1199/SEIU health workers' union are campaigning to persuade companies that employ aides to raise their wages, arguing that Medicaid and Medicare pay companies exorbitantly more than workers take home; photo (...","Cleotilde Alvarez earns $7 an hour, with no health insurance, no paid vacations, no raise in five years, and no higher pay for overtime. Getting sick or visiting her children in the Dominican Republic means forfeiting a paycheck. This month, she shelled out $400 for medicines.",B,4,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'MEDICARE', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Perez-Pena, Richard', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'LABOR', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Home Health Care', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Health Insurance and Managed Care', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Wages and Salaries', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Medicaid', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Organized Labor', 'rank': 10, 'major': 'N'}]",2004-05-03T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/5b9e3dc3-da44-5d08-911b-6bc413b462ed,1313,nyt://article/5b9e3dc3-da44-5d08-911b-6bc413b462ed,Seeking Better Wages for Difficult Work,,,Seeking Better Wages for Difficult Work,,,,By RICHARD PÉREZ-PEÑA,"[{'firstname': 'Richard', 'middlename': None, 'lastname': 'PÉREZ-PEÑA', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
William Boyd reviews book The Hamilton Case by Michelle de Kretser; drawing (M),https://www.nytimes.com/2004/05/09/books/a-killing-in-ceylon.html,William Boyd reviews book The Hamilton Case by Michelle de Kretser; drawing (M),THE HAMILTON CASE,7,11,The New York Times,[],"[{'name': 'persons', 'value': 'de Kretser, Michelle', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'HAMILTON CASE, THE (BOOK)', 'rank': 4, 'major': 'N'}]",2004-05-09T05:00:00+0000,article,Book Review Desk,Books,Review,nyt://article/74e7f134-9811-5d15-a7a2-b29c39964880,1435,nyt://article/74e7f134-9811-5d15-a7a2-b29c39964880,A Killing in Ceylon,,,A Killing in Ceylon,,,,By William Boyd,"[{'firstname': 'William', 'middlename': None, 'lastname': 'Boyd', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"The doctor pulled out a stethoscope and Gladys Martinez stopped smiling.     She inhaled. Her heart-shaped earrings trembled. The doctor listened. Two years ago, Mrs. Martinez survived a heart attack. Stethoscopes remain a cold reminder, the dreaded moment of any medical exam.  ",https://www.nytimes.com/2004/12/30/nyregion/the-doctor-will-see-you-nowin-your-living-room.html,"The doctor pulled out a stethoscope and Gladys Martinez stopped smiling.     She inhaled. Her heart-shaped earrings trembled. The doctor listened. Two years ago, Mrs. Martinez survived a heart attack. Stethoscopes remain a cold reminder, the dread...",The doctor pulled out a stethoscope and Gladys Martinez stopped smiling.,B,1,The New York Times,[],"[{'name': 'glocations', 'value': 'New York City', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Mount Sinai School of Medicine', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'North General Hospital', 'rank': 3, 'major': 'N'}, {'name': 'organizations', 'value': 'Montefiore Medical Center', 'rank': 4, 'major': 'N'}, {'name': 'organizations', 'value': ""ST VINCENT'S HOSPITAL"", 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing and Nurses', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Hospitals', 'rank': 9, 'major': 'N'}]",2004-12-30T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/0a86a09a-183d-542a-bed9-68a9acc029ac,1521,nyt://article/0a86a09a-183d-542a-bed9-68a9acc029ac,The Doctor Will See You Now...in Your Living Room,,,The Doctor Will See You ... at Home; Hospitals Add House Calls for Older Patients,,,,By Andrea Elliott,"[{'firstname': 'Andrea', 'middlename': None, 'lastname': 'Elliott', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Many Nassau County (NY) officials want to close and level A Holly Patterson Extended Care Facility, which services around 650 residents in era when most nursing homes hold 50; officials point to 200 empty beds, needlessly sprawling grounds, deteriorating conditions, inability to care for population it has and loss of millions of dollars that has burdened rest of county's medical infrastructure; photos (M)",https://www.nytimes.com/2004/02/09/nyregion/889-nursing-home-beds-need-treatment-plan-chronic-ills-threaten-aging-long.html,"Many Nassau County (NY) officials want to close and level A Holly Patterson Extended Care Facility, which services around 650 residents in era when most nursing homes hold 50; officials point to 200 empty beds, needlessly sprawling grounds, deteri...","Inside the state's largest nursing home, elderly patients shamble past locked, empty corridors and lie in their beds. Some of the younger ones have been caught dealing heroin. It is a place where incongruities are as plentiful as wheelchairs.",B,1,The New York Times,[],"[{'name': 'glocations', 'value': 'Nassau County (NY)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'PATTERSON, A HOLLY, EXTENDED CARE FACILITY', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Shutdowns (Institutional)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 6, 'major': 'N'}]",2004-02-09T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/aa074a38-4379-548e-a84a-8b237c62ecd7,1590,nyt://article/aa074a38-4379-548e-a84a-8b237c62ecd7,889 Nursing Home Beds In Need of a Treatment Plan; Chronic Ills Threaten an Aging Long Island Care Center,,,889 Nursing Home Beds In Need of a Treatment Plan; Chronic Ills Threaten an Aging Long Island Care Center,,,,By Patrick Healy,"[{'firstname': 'Patrick', 'middlename': None, 'lastname': 'Healy', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Chilean judge rules that Gen Augusto Pinochet is competent to stand trial for human rights abuses that occurred during his 17-year reign as Chile's dictator, and immediately charges him with nine counts of kidnapping and one of murder; orders that Pinochet, 89, be placed under house arrest and confined to his mansion near Santiago; Pinochet's defense team files injunction with Santiago Court of Appeals, effectively freezing house arrest until court rules on his appeal; all 10 charges against him stem from international kidnapping and murder alliance called Operation Condor, one of whose victims was Orlando Letelier, former Chilean foreign minister assassinated in Washington; Pres Ricardo Lagos has no immediate comment on ruling, but State Defense Council president Clara Szczaranski, who oversees conduct of government officials, welcomes judgment; latest decision reverses earlier court rulings that allowed Pinochet to avoid facing any charges stemming from human rights abuses during his rule; estimated 4,000 political opponents were killed by state security, military and police forces; thousands more were jailed, tortured or driven into exile; photos; chronology of major events since Pinochet seized power in 1973 (M)",https://www.nytimes.com/2004/12/14/world/americas/chilean-judge-says-pinochet-is-fit-for-trial.html,"Chilean judge rules that Gen Augusto Pinochet is competent to stand trial for human rights abuses that occurred during his 17-year reign as Chile's dictator, and immediately charges him with nine counts of kidnapping and one of murder; orders that...","BUENOS AIRES, Dec. 13 - A Chilean judge ruled Monday that Gen. Augusto Pinochet was competent to stand trial for human rights abuses that occurred during his nearly 17 years as Chile's dictator and immediately charged him with nine counts of kidnapping and one of murder.",A,1,The New York Times,[],"[{'name': 'glocations', 'value': 'Chile', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'PINOCHET, AUGUSTO', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Letelier, Orlando', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Lagos, Ricardo', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Pinochet Ugarte, Augusto', 'rank': 5, 'major': 'N'}, {'name': 'persons', 'value': 'SZCZARANSKI, CLARA', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Assassinations and Attempted Assassinations', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'War Crimes, Genocide and Crimes Against Humanity', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Political Prisoners', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Politics and Government', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Kidnapping', 'rank': 11, 'major': 'N'}, {'name': 'subject', 'value': 'Foreign Service', 'rank': 12, 'major': 'N'}, {'name': 'subject', 'value': 'Freedom and Human Rights', 'rank': 13, 'major': 'N'}, {'name': 'subject', 'value': 'Decisions and Verdicts', 'rank': 14, 'major': 'N'}, {'name': 'subject', 'value': 'Torture', 'rank': 15, 'major': 'N'}]",2004-12-14T05:00:00+0000,article,Foreign Desk,World,News,nyt://article/fb2a6e4d-8e3a-5cd7-b0e1-e72ced3a863e,1453,nyt://article/fb2a6e4d-8e3a-5cd7-b0e1-e72ced3a863e,Chilean Judge Says Pinochet Is Fit for Trial,,,Chilean Judge Says Pinochet Is Fit for Trial,,,,By Larry Rohter,"[{'firstname': 'Larry', 'middlename': None, 'lastname': 'Rohter', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Experts on long-term care are concerned that about 1.5 million nursing home patients will be incapable of shopping around for insurance plans to find best bargains on drugs, as Medicare beneficiaries are expected to do under new law; federal and state officials, pharmacists and nursing home directors say they have no idea how affected patients will obtain their medicines under new program, which beings in Jan 2006; Bush administration officials are seeking ways to meet special needs of nursing-home residents (M)",https://www.nytimes.com/2004/12/05/health/medicare-law-said-to-trouble-nursing-homes.html,"Experts on long-term care are concerned that about 1.5 million nursing home patients will be incapable of shopping around for insurance plans to find best bargains on drugs, as Medicare beneficiaries are expected to do under new law; federal and s...","WASHINGTON, Dec. 4 - A wide range of experts on long-term care express serious concern that the new Medicare law will be unworkable for most of the 1.5 million Americans who live in nursing homes.",1,38,The New York Times,[],"[{'name': 'glocations', 'value': 'United States', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Bush, George W', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'States (US)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'HEALTH INSURANCE', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Medicaid', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Medicare', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Law and Legislation', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 10, 'major': 'N'}]",2004-12-05T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/21687681-1142-5300-98f3-18b61cf198dd,1526,nyt://article/21687681-1142-5300-98f3-18b61cf198dd,Medicare Law Said to Trouble Nursing Homes,,,New Medicare Drug Plan Is Raising Difficult Issues For Nursing Home Patients,,,,By Robert Pear,"[{'firstname': 'Robert', 'middlename': None, 'lastname': 'Pear', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"World Jewish Congress is in turmoil over attacks from within Jewish community for lack of transparency and accountability in series of money transfers totaling $1.2 million to accounts in Switzerland and London; critics accuse Rabbi Israel Singer, who has been one of leaders of organization since 1985, with malfeasance; one accountant has been fired for overpaying himself, but other than that, no money is missing; Singer and president of organization Edgar Bronfman decline to comment; photos (M)",https://www.nytimes.com/2004/11/30/us/moneyshifting-uproar-shakes-world-jewish-congress.html,"World Jewish Congress is in turmoil over attacks from within Jewish community for lack of transparency and accountability in series of money transfers totaling $1.2 million to accounts in Switzerland and London; critics accuse Rabbi Israel Singer,...","The World Jewish Congress is in turmoil, two decades after the billionaire Edgar M. Bronfman Sr. rescued it from crushing debts and propelled it to remarkable successes.",A,21,The New York Times,[],"[{'name': 'glocations', 'value': 'LONDON (ENG)', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Switzerland', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'World Jewish Congress', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Singer, Israel', 'rank': 4, 'major': 'N'}, {'name': 'persons', 'value': 'Bronfman, Edgar M Sr', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'ACCOUNTING AND ACCOUNTANTS', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Ethics', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Banks and Banking', 'rank': 9, 'major': 'N'}]",2004-11-30T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/a239aa49-fcbc-5a9c-89da-5efc4e58b663,1506,nyt://article/a239aa49-fcbc-5a9c-89da-5efc4e58b663,Money-Shifting Uproar Shakes World Jewish Congress,,,Money-Shifting Uproar Shakes World Jewish Congress,,,,By Stephanie Strom,"[{'firstname': 'Stephanie', 'middlename': None, 'lastname': 'Strom', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
Stephen Metcalf reviews book Dress Your Famiy in Corduroy and Denim by David Sedaris; drawing (M),https://www.nytimes.com/2004/06/20/books/exercises-in-humiliation.html,Stephen Metcalf reviews book Dress Your Famiy in Corduroy and Denim by David Sedaris; drawing (M),DRESS YOUR FAMILY IN CORDUROY AND DENIM,7,7,The New York Times,[],"[{'name': 'persons', 'value': 'Sedaris, David', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'DRESS YOUR FAMILY IN CORDUROY AND DENIM (BOOK)', 'rank': 4, 'major': 'N'}]",2004-06-20T05:00:00+0000,article,Book Review Desk,Books,Review,nyt://article/64560709-2597-5cb3-8928-3ee29ab60237,1544,nyt://article/64560709-2597-5cb3-8928-3ee29ab60237,Exercises in Humiliation,,,Exercises in Humiliation,,,,By Stephen Metcalf,"[{'firstname': 'Stephen', 'middlename': None, 'lastname': 'Metcalf', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Interior decorators Anthony Baratta and William Diamond are known for their alarmingly exuberant, cartoon-traditional design work; now, as age of inconspicuous consumption loses its luster, design world is coming to appreciate method in their madness; photos of some of their room designs (M)",https://www.nytimes.com/2004/02/12/garden/tilting-tradition-with-punch-line-proportions.html,"Interior decorators Anthony Baratta and William Diamond are known for their alarmingly exuberant, cartoon-traditional design work; now, as age of inconspicuous consumption loses its luster, design world is coming to appreciate method in their madn...",DO not adjust your set. It won't do any good.,F,6,The New York Times,[],"[{'name': 'persons', 'value': 'Diamond, William', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Baratta, Anthony', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Interior Design', 'rank': 3, 'major': 'N'}]",2004-02-12T05:00:00+0000,article,House & Home/Style Desk,Home & Garden,News,nyt://article/6ed839cd-f9b6-5fb9-b612-4141545985b3,1782,nyt://article/6ed839cd-f9b6-5fb9-b612-4141545985b3,Tilting Tradition With Punch-Line Proportions,,,Tilting Tradition With Punch-Line Proportions,,,,By David Colman,"[{'firstname': 'David', 'middlename': None, 'lastname': 'Colman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Profile of and interview with Jim Testa of Weehawken, NJ, editor, publisher and lead writer of rock fanzine Jersey Beat; Testa has been publishing magazine since 1982,which now reaches national readership of 2,000; photo (M)",https://www.nytimes.com/2004/01/18/nyregion/in-person-a-music-man-who-sells-insurance.html,"Profile of and interview with Jim Testa of Weehawken, NJ, editor, publisher and lead writer of rock fanzine Jersey Beat; Testa has been publishing magazine since 1982,which now reaches national readership of 2,000; photo (M)","IF Jim Testa represents something other than a genuine repository of New Jersey rock 'n' roll arcana, it is, regrettably, the state's best hope for a ''Queer Eye for the Straight Guy'' makeover.",NJ,14,The New York Times,[],"[{'name': 'organizations', 'value': 'JERSEY BEAT', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'TESTA, JIM', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Music', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 4, 'major': 'N'}]",2004-01-18T05:00:00+0000,article,New Jersey Weekly Desk,New York,News,nyt://article/da7611cc-69ba-55fa-9a3b-6aeb4274f1bb,1551,nyt://article/da7611cc-69ba-55fa-9a3b-6aeb4274f1bb,A Music Man Who Sells Insurance,IN PERSON,,IN PERSON; A Music Man Who Sells Insurance,,,,By Tammy La Gorce,"[{'firstname': 'Tammy', 'middlename': None, 'lastname': 'La Gorce', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Continued upswing in pharmaceutical sales, which totaled $317 billion worldwide in 2003, suggests how willing people are to pursue better health with help of drugs; technology has been unable to produce altered human, but now there is almost no biological system that cannot be adjusted by chemicals; President's Council on Bioethics issues report Beyond Therapy: Biotechnology and Pursuit of Happiness, which addresses concerns that medicine has crept into all aspects of life and that doctors may become conduits of human search for happiness and self-perfection; Ana-Maria V Zaugg, IMS Health vice pres of corporate strategic planning, holds that pharmaceutical research and use has changed on two fronts; contends that acute care is shifting to chronic or preventive care and disease treatment now extends to treatment targeted to improve patient's overall well-being; drawings; graph (L)",https://www.nytimes.com/2004/04/06/science/essay-the-altered-human-is-already-here.html,"Continued upswing in pharmaceutical sales, which totaled $317 billion worldwide in 2003, suggests how willing people are to pursue better health with help of drugs; technology has been unable to produce altered human, but now there is almost no bi...","In the popular imagination, the technologically altered human being is a cross between RoboCop and the Borg.",F,1,The New York Times,[],"[{'name': 'organizations', 'value': 'IMS Health', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': ""PRESIDENT'S COUNCIL ON BIOETHICS"", 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'ZAUGG, ANA-MARIA V', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Sales', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'LIFE STYLES', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Preventive Medicine', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Chemicals', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Doctors', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 11, 'major': 'N'}]",2004-04-06T05:00:00+0000,article,Science Desk,Science,News,nyt://article/4bf93604-3097-5576-b9f4-11c1a997b550,1869,nyt://article/4bf93604-3097-5576-b9f4-11c1a997b550,The Altered Human Is Already Here,ESSAY,,ESSAY; The Altered Human Is Already Here,,,,By James Gorman,"[{'firstname': 'James', 'middlename': None, 'lastname': 'Gorman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Alzheimer's disease researchers recently told Johns Hopkins University conference that five drugs now available to treat disease's memory and thinking problems have not lived up to public's high expectations, offering only modest benefits on average; leave doctors unsure about value of prescribing drugs; some researchers said it may be decades before real progress is made against disease; 1 million of nation's 4.5 million Alzheimer's patients take drugs, at overall cost of $1.2 billion a year; graph of drug use; photos (M)",https://www.nytimes.com/2004/04/07/us/minimal-benefit-is-seen-in-drugs-for-alzheimer-s.html,"Alzheimer's disease researchers recently told Johns Hopkins University conference that five drugs now available to treat disease's memory and thinking problems have not lived up to public's high expectations, offering only modest benefits on avera...",Correction Appended,A,1,The New York Times,[],"[{'name': 'organizations', 'value': 'Johns Hopkins University', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 4, 'major': 'N'}]",2004-04-07T05:00:00+0000,article,National Desk,U.S.,Series,nyt://article/a8e5fd79-2f5c-5b5a-806d-bf1d1db2a3e8,1786,nyt://article/a8e5fd79-2f5c-5b5a-806d-bf1d1db2a3e8,MINIMAL BENEFIT IS SEEN IN DRUGS FOR ALZHEIMER'S,,,MINIMAL BENEFIT IS SEEN IN DRUGS FOR ALZHEIMER'S,,,,By Denise Grady,"[{'firstname': 'Denise', 'middlename': None, 'lastname': 'Grady', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Many experts, including Dr Norman Relkin, Weill Medical College of Cornell University Memory Disorders Program director, are optimistic that ways to prevent or delay Alzheimer's disease will be developed in this decade; research into use of statins, cholesterol-lowering drugs, for Alzheimer's has shown some success; test used to determine protein apo E level, which identifies possible predisposition for Alzheimer's, discussed; graph, photo (M)",https://www.nytimes.com/2004/04/13/science/a-glimmer-of-hope-for-fading-minds.html,"Many experts, including Dr Norman Relkin, Weill Medical College of Cornell University Memory Disorders Program director, are optimistic that ways to prevent or delay Alzheimer's disease will be developed in this decade; research into use of statin...","Alzheimer's disease can seem unrelentingly grim. There is no cure, no known way to prevent the illness, and the benefits of current treatments are modest at best.",F,1,The New York Times,[],"[{'name': 'organizations', 'value': 'Weill Medical College of Cornell University', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'RELKIN, NORMAN', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Heart', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Drugs (Pharmaceuticals)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Statins (Cholesterol-Lowering Drugs)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Proteins', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 10, 'major': 'N'}, {'name': 'subject', 'value': 'Cholesterol', 'rank': 11, 'major': 'N'}]",2004-04-13T05:00:00+0000,article,Science Desk,Science,Series,nyt://article/6948b481-de3d-5a35-b45b-c2127c2b6b34,1857,nyt://article/6948b481-de3d-5a35-b45b-c2127c2b6b34,A Glimmer Of Hope For Fading Minds,,,A Glimmer Of Hope For Fading Minds,,,,By Gina Kolata,"[{'firstname': 'Gina', 'middlename': None, 'lastname': 'Kolata', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Cathryn Jakobson Ramin article on concern about her memory decline in middle age and search for reasons; explains neurological changes in adult brain and doctors' conclusion that her own problems stem from mild traumatic brain injuries, some dating to childhood mishaps; describes positive effects of taking Adderall, which, with Ritalin, appears to provide boost in focus, although with some unwelcome side effects (M)",https://www.nytimes.com/2004/12/05/magazine/in-search-of-lost-time.html,"Cathryn Jakobson Ramin article on concern about her memory decline in middle age and search for reasons; explains neurological changes in adult brain and doctors' conclusion that her own problems stem from mild traumatic brain injuries, some datin...","A few months ago, as I trudged down the stairs of my office building, deep in my thoughts, I noticed a dark-haired woman waving to me from the window of her car. She looked vaguely familiar, but I couldn't place her. Like quite a few others, she had slipped out of my mental Rolodex. In my brain, the synaptic traces that connected us had frayed. Yet again, I had misplaced an entire human being.",6,76,The New York Times,[],"[{'name': 'subject', 'value': 'Age, Chronological', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Adderall (Drug)', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Ritalin (Drug)', 'rank': 5, 'major': 'N'}]",2004-12-05T05:00:00+0000,article,Magazine Desk,Magazine,News,nyt://article/835efa86-12bc-5699-84b4-55197626df8e,5445,nyt://article/835efa86-12bc-5699-84b4-55197626df8e,In Search of Lost Time,,,In Search of Lost Time,,,,By Cathryn Jakobson Ramin,"[{'firstname': 'Cathryn', 'middlename': 'Jakobson', 'lastname': 'Ramin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
