abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta,subsection_name
"Speculation discussed about effect of aging 'boomer' generation on US society; scholars suggest there may be more political clashes between generations, more support for immigration to draw in younger workers and changes in attitudes about infirmity and death; Japan's position as fastest-aging country also noted; photos; graphs on worldwide population figures (M)",https://www.nytimes.com/1996/09/22/weekinreview/aging-world-new-wrinkles.html,"Speculation discussed about effect of aging 'boomer' generation on US society; scholars suggest there may be more political clashes between generations, more support for immigration to draw in younger workers and changes in attitudes about infirmi...","A CHARACTER in the comic strip Doonesbury once declared: ''This generation is like a great comet, blazing through the firmament, carrying with it a dream as boundless as the universe itself.''",4,1,The New York Times,[],"[{'name': 'glocations', 'value': 'Japan', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United States', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Social Conditions and Trends', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'LIFE STYLES', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Population', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Longevity', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Forecasts', 'rank': 7, 'major': 'N'}]",1996-09-22T05:00:00+0000,article,Week in Review Desk,Week in Review,News,nyt://article/eb2842cd-bcb6-5ca9-8ebc-e86850c5caf3,2620,nyt://article/eb2842cd-bcb6-5ca9-8ebc-e86850c5caf3,"Aging World, New Wrinkles",,,"Aging World, New Wrinkles",,,,By Nicholas D. Kristof,"[{'firstname': 'Nicholas', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"The place is Venice in the late 16th century, shortly after the Battle of Lepanto, in which the navies of Venice and its European allies triumphed over the Ottoman Empire. The future of the Mediterranean as a Christian sea has been  assured. To celebrate this historic event, Venice has commissioned its most talented and fiercely independent painter, Galactia, to depict the battle on a canvas measuring 1,000 square feet. It is to be Renaissance Venice's epic, a majestic equivalent to ""Victory at Sea.""         Such commissions were not casually handed out. It was hoped the painting would be a work of art but, more important, that it would be an appropriate civic monument, a representation not only of Christ's power and glory, but also  of Venice's, with attention paid to its own heroic native sons. As Galactia worked at her commission, the question arose as to whether she would realize her great opportunity or blow it.   ",https://www.nytimes.com/1996/02/28/theater/theater-review-low-comedy-disguising-lofty-thoughts-about-art.html,,"The place is Venice in the late 16th century, shortly after the Battle of Lepanto, in which the navies of Venice and its European allies triumphed over the Ottoman Empire. The future of the Mediterranean as a Christian sea has been assured. To celebrate this historic event, Venice has commissioned its most talented and fiercely independent painter, Galactia, to depict the battle on a canvas measuring 1,000 square feet. It is to be Renaissance Venice's epic, a majestic equivalent to ""Victory at Sea.""",C,11,The New York Times,[],"[{'name': 'organizations', 'value': 'Blue Light Theater Co', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Potomac Theater Project', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Barker, Howard', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Theater', 'rank': 5, 'major': 'N'}, {'name': 'creative_works', 'value': 'SCENES FROM AND EXECUTION (PLAY)', 'rank': 6, 'major': 'N'}]",1996-02-28T05:00:00+0000,article,Cultural Desk,Theater,Review,nyt://article/9ed895c7-f9d1-54e3-aa1f-806f44c2be46,1064,nyt://article/9ed895c7-f9d1-54e3-aa1f-806f44c2be46,THEATER REVIEW;Low Comedy Disguising Lofty Thoughts About Art,THEATER REVIEW,,THEATER REVIEW;Low Comedy Disguising Lofty Thoughts About Art,,,,By Vincent Canby,"[{'firstname': 'Vincent', 'middlename': None, 'lastname': 'Canby', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
    OSLER'S WEB Inside the Labyrinth of the Chronic Fatigue Syndrome Epidemic. By Hillary Johnson. 720 pp. New York: Crown Publishers. $30.   ,https://www.nytimes.com/1996/04/21/books/feeling-rotten.html,,OSLER'S WEB Inside the Labyrinth of the Chronic Fatigue Syndrome Epidemic. By Hillary Johnson. 720 pp. New York: Crown Publishers. $30.,7,34,The New York Times,[],"[{'name': 'persons', 'value': 'Johnson, Hillary', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': ""OSLER'S WEB (BOOK)"", 'rank': 4, 'major': 'N'}]",1996-04-21T05:00:00+0000,article,Book Review Desk,Books,Review,nyt://article/20e2494c-6de5-5b81-a692-e9e9f96f1967,682,nyt://article/20e2494c-6de5-5b81-a692-e9e9f96f1967,Feeling Rotten,,,Feeling Rotten,,,,By Philip J. Hilts,"[{'firstname': 'Philip', 'middlename': 'J.', 'lastname': 'Hilts', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Researchers from National Institutes of Health, working with colleagues in Italy and New Jersey, report discovery of general site for gene believed responsible for some cases of Parkinson's disease; say it is first time anyone has found genetic cause for form of debilitating nerve condition (M)",https://www.nytimes.com/1996/11/15/us/scientists-identify-site-of-gene-tied-to-some-cases-of-parkinson-s.html,"Researchers from National Institutes of Health, working with colleagues in Italy and New Jersey, report discovery of general site for gene believed responsible for some cases of Parkinson's disease; say it is first time anyone has found genetic ca...","Scientists have found a general site for a gene believed responsible for some cases of Parkinson's disease, which they say is the first time anyone has found a genetic cause for a form of the debilitating nerve condition.",A,19,The New York Times,[],"[{'name': 'organizations', 'value': 'National Institutes of Health', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Parkinson's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 4, 'major': 'N'}]",1996-11-15T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/0e4e6dea-cce8-53b6-837b-1ed6d987a34e,572,nyt://article/0e4e6dea-cce8-53b6-837b-1ed6d987a34e,Scientists Identify Site of Gene Tied to Some Cases of Parkinson's,,,Scientists Identify Site of Gene Tied to Some Cases of Parkinson's,,,,By Warren E. Leary,"[{'firstname': 'Warren', 'middlename': 'E.', 'lastname': 'Leary', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Research into genes and molecules involved in laying down long-term memory focuses on CREB protein found in nucleus of nerve cells, which, when activated by incoming signal, lay down lasting record of that signal; diagrams; Dr Alcino Silva, neuroscientist at Cold Spring Harbor Laboratory, notes that protein switch is found in organisms from fruit flies to humans; CREB could explain why cramming for test does not work in long run, and why certain emotional events are forever etched in memory (M)",https://www.nytimes.com/1996/12/03/science/very-smart-fruit-flies-yield-clues-to-the-molecular-basis-of-memory.html,"Research into genes and molecules involved in laying down long-term memory focuses on CREB protein found in nucleus of nerve cells, which, when activated by incoming signal, lay down lasting record of that signal; diagrams; Dr Alcino Silva, neuros...",IN bottles lining a wall of a Long Island laboratory there are swarms of fruit flies with an unusual ability. They have been endowed with a gene that gives them photographic memory.,C,3,The New York Times,[],"[{'name': 'organizations', 'value': 'Cold Spring Harbor Laboratory', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Wickelgren, Ingrid', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'SILVA, ALCINO (DR)', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'CREB (Protein)', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Proteins', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Fruit Flies', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Nerves and Nervous System', 'rank': 9, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 10, 'major': 'N'}]",1996-12-03T05:00:00+0000,article,Science Desk,Science,News,nyt://article/892e9643-2c0c-5b84-ac3b-fd11174b8d64,1533,nyt://article/892e9643-2c0c-5b84-ac3b-fd11174b8d64,Very Smart Fruit Flies Yield Clues To the Molecular Basis of Memory,,,Very Smart Fruit Flies Yield Clues To the Molecular Basis of Memory,,,,By Ingrid Wickelgren,"[{'firstname': 'Ingrid', 'middlename': None, 'lastname': 'Wickelgren', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"A ban on British beef spread to more countries around the world on Friday, even as experts at the World Health Organization in Geneva said they saw no scientific justification for halting meat imports..Governments had little choice but to bow to pressur",https://www.nytimes.com/1996/03/23//IHT-nations-in-asia-and-africa-join-europeans-cutoff-of-imports-ban-on.html,"A ban on British beef spread to more countries around the world on Friday, even as experts at the World Health Organization in Geneva said they saw no scientific justification for halting meat imports..Governments had little choice but to bow to p...","A ban on British beef spread to more countries around the world on Friday, even as experts at the World Health Organization in Geneva said they saw no scientific justification for halting meat imports.",,,International Herald Tribune,[],[],1996-03-23T05:00:00+0000,article,IHT News,,,nyt://article/03a010d5-3cef-50af-9f01-f1ea9f56eea6,4761,nyt://article/03a010d5-3cef-50af-9f01-f1ea9f56eea6,"Nations in Asia and Africa Join Europeans' Cutoff of Imports : Ban on British Beef Widens, but Experts Call It Unjustified",,,"Nations in Asia and Africa Join Europeans' Cutoff of Imports : Ban on British Beef Widens, but Experts Call It Unjustified",,,,"By Barry James, International Herald Tribune","[{'firstname': 'Barry', 'middlename': None, 'lastname': 'James', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}, {'firstname': 'International', 'middlename': 'Herald', 'lastname': 'Tribune', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 2}]",,dementia,
"On New Year's Day, as prosecutors in Rochester, N.Y., tell it, an ex-convict  named Douglas A. Warney went into the home of a man named William Beason, also known as Solomon Israel, and stabbed him to death.         The stabbing occurred in the course of a robbery, according to prosecutors, so when Mr. Warney was arrested on Jan. 6 he was charged with first-degree murder, which makes him a candidate for the death penalty.   ",https://www.nytimes.com/1996/01/29/opinion/in-america-prosecutor-s-prize.html,,"On New Year's Day, as prosecutors in Rochester, N.Y., tell it, an ex-convict named Douglas A. Warney went into the home of a man named William Beason, also known as Solomon Israel, and stabbed him to death.",A,17,The New York Times,[],"[{'name': 'glocations', 'value': 'New York State', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'Rochester (NY)', 'rank': 2, 'major': 'N'}, {'name': 'persons', 'value': 'Warney, Douglas A', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Capital Punishment', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Sentences (Criminal)', 'rank': 6, 'major': 'N'}]",1996-01-29T05:00:00+0000,article,Editorial Desk,Opinion,Op-Ed,nyt://article/ca77b909-d037-5532-a236-8f5c04e7566a,692,nyt://article/ca77b909-d037-5532-a236-8f5c04e7566a,In America;Prosecutor's Prize,,,In America;Prosecutor's Prize,,,,By Bob Herbert,"[{'firstname': 'Bob', 'middlename': None, 'lastname': 'Herbert', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
Letty Cottin Pogrebin article on the maddening memory lapses that occur with greater frequency after 50 (M),https://www.nytimes.com/1996/08/25/magazine/honey-whats-your-name-again.html,Letty Cottin Pogrebin article on the maddening memory lapses that occur with greater frequency after 50 (M),"My friend is in the throes of terminal word-grope. Always a fluent conversationalist, she is stalled midsentence, frustration mottling her face like a heat rash. ''Damn it, it's on the tip of my tongue,'' she says, fuming. ''What's the word for bringing contradictory things together?''",6,60,The New York Times,[],"[{'name': 'persons', 'value': 'Pogrebin, Letty Cottin', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Memory', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 3, 'major': 'N'}]",1996-08-25T05:00:00+0000,article,Magazine Desk,Magazine,News,nyt://article/6be8b3a2-7cd6-5686-a13a-ab40778f4d81,846,nyt://article/6be8b3a2-7cd6-5686-a13a-ab40778f4d81,"Honey, What's Your Name Again?",,,"Honey, What's Your Name Again?",,,,By Letty Cotton Pogrebin,"[{'firstname': 'Letty', 'middlename': 'Cotton', 'lastname': 'Pogrebin', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"EVEN Hippocrates knew that a blow to the head can leave bruises on the mind.  By studying the effects of brain injuries, he demonstrated that the mind is centered not in the heart, as some romantics believed, but right behind the eyes.         It has taken centuries and the invention of brain-scanning to show that the connection between mind and brain is a two-way street: changing the mind, oddly  enough, can alter the physical substance of the brain. But for all the scientific evidence, the interaction between what we think of as the material brain and the ethereal mind remains a source of wonder.   ",https://www.nytimes.com/1996/02/25/weekinreview/ideas-trends-yes-there-is-such-a-thing-as-mind-over-matter.html,,"EVEN Hippocrates knew that a blow to the head can leave bruises on the mind. By studying the effects of brain injuries, he demonstrated that the mind is centered not in the heart, as some romantics believed, but right behind the eyes.",4,3,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 3, 'major': 'N'}]",1996-02-25T05:00:00+0000,article,Week in Review Desk,Week in Review,News,nyt://article/56217e15-32f5-5fa8-9ed0-48e5eb611837,832,nyt://article/56217e15-32f5-5fa8-9ed0-48e5eb611837,"IDEAS & TRENDS;Yes, There Is Such a Thing As Mind Over Matter",IDEAS & TRENDS,,"IDEAS & TRENDS;Yes, There Is Such a Thing As Mind Over Matter",,,,By George Johnson,"[{'firstname': 'George', 'middlename': None, 'lastname': 'Johnson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"TRUTH SERUM Memoirs. By Bernard Cooper. 225 pp. Boston: Houghton Mifflin Company. $21.95. 

  ONE more growing-up-and-coming-out-and-thrilled-to-be-me-at-last gay memoir or novel, you probably think, and I'm going to plotz. Bernard Cooper's ""Truth Serium"" is worth plotzing for. His writing is wonderfully probing and clean, with an edge that remains funny even when his subjects are serious. He isn't a comic who slays you with one-liners, but his humor animates just about every sentence he writes.",https://www.nytimes.com/1996/05/05/books/awakenings.html,"TRUTH SERUM Memoirs. By Bernard Cooper. 225 pp. Boston: Houghton Mifflin Company. $21.95. 

  ONE more growing-up-and-coming-out-and-thrilled-to-be-me-at-last gay memoir or novel, you probably think, and I'm going to plotz. Bernard Cooper's ""Truth...",TRUTH SERUM Memoirs. By Bernard Cooper. 225 pp. Boston: Houghton Mifflin Company. $21.95. ,7,15,The New York Times,[],[],1996-05-05T05:00:00+0000,article,Book Review Desk,Books,Review,nyt://article/47a26227-1477-5763-a87f-cfd8f2d7f5d1,915,nyt://article/47a26227-1477-5763-a87f-cfd8f2d7f5d1,Awakenings,,,Awakenings,,,,By Craig Seligman,"[{'firstname': 'Craig', 'middlename': None, 'lastname': 'Seligman', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,Book Review
"Mad cow disease may destroy the British beef industry, topple the Government  of John Major and slow the push toward European cooperation. But the most maddening thing about this waning animal epidemic is the great uncertainty about whether it poses a major or trivial threat to the health of those eating British beef.         For years the British Government insisted that there was no risk to human health. But last week, in a shocking reversal, an expert advisory committee said that mad cow disease may be ""linked"" to a handful of atypical cases of Creutzfeldt-Jakob disease, a rare and fatal brain disease that strikes one in a  million people. Since then, the authorities have been furiously backtracking and experts have been alternately reassuring and alarmist, reflecting the dearth of  scientific knowledge about what is going on.   ",https://www.nytimes.com/1996/03/29/opinion/editorial-notebook-are-the-mad-cows-bad-cows.html,,"Mad cow disease may destroy the British beef industry, topple the Government of John Major and slow the push toward European cooperation. But the most maddening thing about this waning animal epidemic is the great uncertainty about whether it poses a major or trivial threat to the health of those eating British beef.",A,20,The New York Times,[],"[{'name': 'glocations', 'value': 'Great Britain', 'rank': 1, 'major': 'N'}, {'name': 'glocations', 'value': 'United Kingdom', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Livestock', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Editorials', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Creutzfeldt-Jakob Disease', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Meat', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'Mad Cow Disease (Bovine Spongiform Encephalopathy)', 'rank': 7, 'major': 'N'}, {'name': 'subject', 'value': 'Tests and Testing', 'rank': 8, 'major': 'N'}, {'name': 'subject', 'value': 'Food Contamination and Poisoning', 'rank': 9, 'major': 'N'}]",1996-03-29T05:00:00+0000,article,Editorial Desk,Opinion,Editorial,nyt://article/fc87d9a4-07c7-5803-8f78-1610a773c421,873,nyt://article/fc87d9a4-07c7-5803-8f78-1610a773c421,Editorial Notebook;Are the Mad Cows Bad Cows?,,,Editorial Notebook;Are the Mad Cows Bad Cows?,,,,By Philip M. Boffey,"[{'firstname': 'Philip', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
Files of former fund-raiser John Huang contain political primers the Democratic Party distributes to its operatives on everything from scheduling candidates' time to choosing lipstick shades (M),https://www.nytimes.com/1996/12/30/us/for-democrats-all-kinds-of-answers.html,Files of former fund-raiser John Huang contain political primers the Democratic Party distributes to its operatives on everything from scheduling candidates' time to choosing lipstick shades (M),"The bulging files of John Huang, the former Democratic fund-raiser, may prove elliptical or ambiguous on some questions of how the party raised its millions for Bill Clinton.",A,11,The New York Times,[],"[{'name': 'persons', 'value': 'Huang, John', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Finances', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Presidential Election of 1996', 'rank': 3, 'major': 'N'}]",1996-12-30T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/0945573b-861e-5086-a613-8f5da5c85304,948,nyt://article/0945573b-861e-5086-a613-8f5da5c85304,"For Democrats, All Kinds of Answers",,,"For Democrats, All Kinds of Answers",,,,By James Bennet,"[{'firstname': 'James', 'middlename': None, 'lastname': 'Bennet', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"Richard Bernstein reviews novel Suspects, by Thomas Berger; Berger photo (S)",https://www.nytimes.com/1996/09/13/books/out-of-kilter-in-a-predatory-society.html,"Richard Bernstein reviews novel Suspects, by Thomas Berger; Berger photo (S)",SUSPECTS,C,33,The New York Times,[],"[{'name': 'persons', 'value': 'Berger, Thomas', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Reviews', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Books and Literature', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'SUSPECTS (BOOK)', 'rank': 4, 'major': 'N'}]",1996-09-13T05:00:00+0000,article,Weekend Desk,Books,Review,nyt://article/4c4c80a7-80a1-56af-afa6-00e6e97653bf,986,nyt://article/4c4c80a7-80a1-56af-afa6-00e6e97653bf,Out of Kilter in a Predatory Society,BOOKS OF THE TIMES,,Out of Kilter in a Predatory Society,,,,By Richard Bernstein,"[{'firstname': 'Richard', 'middlename': None, 'lastname': 'Bernstein', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"What the hell happened? What happened to the incredibly boring place I grew up in, where I swear nothing ever happened? What happened to turn it into this charnel house of sensational spouse slayings; fatally attracted judges posing as lowlife, blackmailing private eyes sending condoms to mistresses' daughters; cold-blooded, steroid-juiced young killers; kidnappers with dungeons; horticultural serial killers? A veritable Babylon and not the colorless stop on the L.I.R.R. right after Amityville, Copiague and Lindenhurst, but a Babylon  out of the Book of Revelation, the blood-drenched Mother of Abominations.         I was thinking about all this rather gloomily the other day. I believe it was the week after the story of the obsessed tennis coach and dungeon builder, Gary  Wilensky (who wanted to make his teen-age tennis student, Jennifer Rhodes, his Katie Beers) broke, and Newsday printed his high-school yearbook photo that revealed -- wouldn't you know it? -- he came from Roslyn, L.I. About the same time, a local television station ran a scare story about a so-called Cannibal Killer, a former schoolteacher who had killed and eaten a student and who was about to be granted weekend furloughs from the psycho ward so he could return to his parents' home in -- you guessed it -- Melville, L.I.   ",https://www.nytimes.com/1996/04/14/magazine/1990-s-aug-22-1993-the-devil-in-long-island.html,,"What the hell happened? What happened to the incredibly boring place I grew up in, where I swear nothing ever happened? What happened to turn it into this charnel house of sensational spouse slayings; fatally attracted judges posing as lowlife, blackmailing private eyes sending condoms to mistresses' daughters; cold-blooded, steroid-juiced young killers; kidnappers with dungeons; horticultural serial killers? A veritable Babylon and not the colorless stop on the L.I.R.R. right after Amityville, Copiague and Lindenhurst, but a Babylon out of the Book of Revelation, the blood-drenched Mother of Abominations.",6,158,The New York Times,[],"[{'name': 'glocations', 'value': 'Long Island (NY)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Murders and Attempted Murders', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Crime and Criminals', 'rank': 3, 'major': 'N'}]",1996-04-14T05:00:00+0000,article,Magazine Desk,Magazine,News,nyt://article/0eec1c75-9f53-53d9-afa1-df8514198637,671,nyt://article/0eec1c75-9f53-53d9-afa1-df8514198637,"1990's: Aug. 22, 1993;The Devil in Long Island",,,"1990's: Aug. 22, 1993;The Devil in Long Island",,,,By Ron Rosenbaum,"[{'firstname': 'Ron', 'middlename': None, 'lastname': 'Rosenbaum', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"A GROUP of 5- and 6-year-olds shaking maracas crowded around Lisa Sandagata while she played the guitar. She urged the children to move closer and closer, until they were shaking the instruments inches from her face. 

     ""I can let you get close because I trust you,"" she said. Building trust is very important to Ms. Sandagata, a certified music therapist who meets weekly with many students in the Therapeutic Support Program offered by the Southern Westchester Board of Cooperative Educational Services.",https://www.nytimes.com/1996/01/21/nyregion/where-music-conveys-childs-pain.html,"A GROUP of 5- and 6-year-olds shaking maracas crowded around Lisa Sandagata while she played the guitar. She urged the children to move closer and closer, until they were shaking the instruments inches from her face. 

     ""I can let you get clos...","A GROUP of 5- and 6-year-olds shaking maracas crowded around Lisa Sandagata while she played the guitar. She urged the children to move closer and closer, until they were shaking the instruments inches from her face. ",13WC,13,The New York Times,[],"[{'name': 'organizations', 'value': 'Southern Westchester Board of Cooperative Educational Services', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'MUSIC THERAPY INSTITUTE', 'rank': 2, 'major': 'N'}, {'name': 'organizations', 'value': 'Westchester Conservatory of Music', 'rank': 3, 'major': 'N'}, {'name': 'persons', 'value': 'Linsker, Sharon W', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Music', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Children and Youth', 'rank': 6, 'major': 'N'}]",1996-01-21T05:00:00+0000,article,Westchester Weekly Desk,New York,News,nyt://article/2610d87c-0f10-570a-a1d5-b4570e15da99,980,nyt://article/2610d87c-0f10-570a-a1d5-b4570e15da99,Where Music Conveys Child's Pain,,,Where Music Conveys Child's Pain,,,,By Sharon W. Linsker,"[{'firstname': 'Sharon', 'middlename': 'W.', 'lastname': 'Linsker', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,Westchester
"OUR accountant liked to think he was as jaded as any of his colleagues; he prided himself on having ""seen it all."" It was thus with a bit of satisfaction that I showed him our charity list for last year and watched his eyes bulge. Where in past years he had seen only a lump sum, he could now behold in precise  detail our contributions to almost a hundred different organizations devoted to the betterment of man, the relief of misery and the preservation of the better parts of this planet as we know it. 

     Writing that list was as much an act of desperation as inspiration on our part. In addition to satisfying any prying I.R.S. eye that might intrude into our affairs, it was the only way my wife and I felt we could work our way out of a self-inflicted gift-giving quandary: we gave to many groups but in return we received only more requests for money.",https://www.nytimes.com/1996/04/14/business/voices-from-the-desk-ofok-save-the-whales-but-spare-my-mailbox.html,"OUR accountant liked to think he was as jaded as any of his colleagues; he prided himself on having ""seen it all."" It was thus with a bit of satisfaction that I showed him our charity list for last year and watched his eyes bulge. Where in past ye...","OUR accountant liked to think he was as jaded as any of his colleagues; he prided himself on having ""seen it all."" It was thus with a bit of satisfaction that I showed him our charity list for last year and watched his eyes bulge. Where in past years he had seen only a lump sum, he could now behold in precise detail our contributions to almost a hundred different organizations devoted to the betterment of man, the relief of misery and the preservation of the better parts of this planet as we know it. ",3,13,The New York Times,[],"[{'name': 'persons', 'value': 'WEISSE, ALLEN B (DR)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Philanthropy', 'rank': 2, 'major': 'N'}]",1996-04-14T05:00:00+0000,article,Money and Business/Financial Desk,Business Day,News,nyt://article/1dde0a69-328a-5159-95d7-9e16af7457ae,1012,nyt://article/1dde0a69-328a-5159-95d7-9e16af7457ae,"VOICES: FROM THE DESK OF;O.K., Save the Whales, But Spare My Mailbox",,,"VOICES: FROM THE DESK OF;O.K., Save the Whales, But Spare My Mailbox",,,,By Allen B. Weisse,"[{'firstname': 'Allen', 'middlename': None, 'lastname': None, 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
"A BOUQUET of multicolored balloons rose above each table, and a violinist and an accordionist made the rounds playing ""Let Me Call You Sweetheart"" and ""Come,  Josephine, in My Flying Machine."" Many of the guests sang along. Gov. Lincoln Almond threaded his way among the wheelchairs, passing out congratulatory certificates amid a volley of flashbulbs.   ",https://www.nytimes.com/1996/06/20/garden/senior-class-living-five-score-or-more.html,,"A BOUQUET of multicolored balloons rose above each table, and a violinist and an accordionist made the rounds playing ""Let Me Call You Sweetheart"" and ""Come, Josephine, in My Flying Machine."" Many of the guests sang along. Gov. Lincoln Almond threaded his way among the wheelchairs, passing out congratulatory certificates amid a volley of flashbulbs.",C,8,The New York Times,[],"[{'name': 'subject', 'value': 'Diet and Nutrition', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Longevity', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Genetics and Heredity', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Medicine and Health', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Food', 'rank': 6, 'major': 'N'}]",1996-06-20T05:00:00+0000,article,Home Desk,Home & Garden,News,nyt://article/c854528c-b9c4-52db-8bee-eb78305f0c8d,1073,nyt://article/c854528c-b9c4-52db-8bee-eb78305f0c8d,SENIOR CLASS;Living Five Score Or More,SENIOR CLASS,,SENIOR CLASS;Living Five Score Or More,,,,By Robert W. Stock,"[{'firstname': 'Robert', 'middlename': 'W.', 'lastname': 'Stock', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,dementia,
