abstract,web_url,snippet,lead_paragraph,print_section,print_page,source,multimedia,keywords,pub_date,document_type,news_desk,section_name,type_of_material,_id,word_count,uri,headline.main,headline.kicker,headline.content_kicker,headline.print_headline,headline.name,headline.seo,headline.sub,byline.original,byline.person,byline.organization,query_consulta,subsection_name
Roger Granet/Eileen Fallon letter disputes July 30 Science Times article on treatment of Alzheimer's disease (S),https://www.nytimes.com/1996/08/02/opinion/l-all-is-not-bleak-in-treatment-of-alzheimer-s-633496.html,Roger Granet/Eileen Fallon letter disputes July 30 Science Times article on treatment of Alzheimer's disease (S),To the Editor:,A,26,The New York Times,[],"[{'name': 'persons', 'value': 'Granet, Roger', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Fallon, Eileen', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 4, 'major': 'N'}]",1996-08-02T05:00:00+0000,article,Editorial Desk,Opinion,Letter,nyt://article/4bad6fef-53e4-5f5e-bf79-1d8be597344b,228,nyt://article/4bad6fef-53e4-5f5e-bf79-1d8be597344b,All Is Not Bleak in Treatment of Alzheimer's,,,All Is Not Bleak in Treatment of Alzheimer's,,,,,[],,Alzheimer,
"To the Editor:         In your Feb. 21 news article on the researchers who studied the writing style of 93 nuns when they were young women about to join an order, you say they found that the more grammatically and ideationally complex writers were less likely to develop Alzheimer's disease in later years.   ",https://www.nytimes.com/1996/02/24/opinion/l-emotion-may-have-a-role-in-alzheimer-s-066427.html,,To the Editor:,1,20,The New York Times,[],"[{'name': 'persons', 'value': 'Massie, Henry', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Writing and Writers', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 4, 'major': 'N'}]",1996-02-24T05:00:00+0000,article,Editorial Desk,Opinion,Letter,nyt://article/7a57c6c2-7eb8-5a19-8278-8b27efd83db5,158,nyt://article/7a57c6c2-7eb8-5a19-8278-8b27efd83db5,Emotion May Have a Role in Alzheimer's,,,Emotion May Have a Role in Alzheimer's,,,,,[],,Alzheimer,
"To the Editor:         Since I am 74 years old and getting older, I have often wondered what miracle has spared me from Alzheimer's disease. Now it turns out that simple, direct exposition, unornamented with lush adjectives and adverbs, puts one at high risk for Alzheimer's (news article, Feb. 21).   ",https://www.nytimes.com/1996/02/24/opinion/l-emotion-may-have-a-role-in-alzheimer-s-066435.html,,To the Editor:,1,20,The New York Times,[],"[{'name': 'persons', 'value': 'Carlson, Gordon', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Writing and Writers', 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'Research', 'rank': 4, 'major': 'N'}]",1996-02-24T05:00:00+0000,article,Editorial Desk,Opinion,Letter,nyt://article/12ce93ff-66a9-5db3-aead-443c75074e73,158,nyt://article/12ce93ff-66a9-5db3-aead-443c75074e73,Emotion May Have a Role in Alzheimer's,,,Emotion May Have a Role in Alzheimer's,,,,,[],,Alzheimer,
"The stars come out for the Met, Carnegie Hall, Alzheimer's research and the Acting Company.  ",https://www.nytimes.com/1996/11/02/style/emerging-from-the-footlights.html,,"The stars come out for the Met, Carnegie Hall, Alzheimer's research and the Acting Company.",1,55,The New York Times,[],[],1996-11-02T05:00:00+0000,article,Style Desk,Style,News,nyt://article/a33ca5a6-2ccf-509e-91fd-0cf406fa0ca6,15,nyt://article/a33ca5a6-2ccf-509e-91fd-0cf406fa0ca6,Emerging From the Footlights,EVENING HOURS,,Emerging From the Footlights,,,,,[],,Alzheimer,
"EVEN Hippocrates knew that a blow to the head can leave bruises on the mind.  By studying the effects of brain injuries, he demonstrated that the mind is centered not in the heart, as some romantics believed, but right behind the eyes.         It has taken centuries and the invention of brain-scanning to show that the connection between mind and brain is a two-way street: changing the mind, oddly  enough, can alter the physical substance of the brain. But for all the scientific evidence, the interaction between what we think of as the material brain and the ethereal mind remains a source of wonder.   ",https://www.nytimes.com/1996/02/25/weekinreview/ideas-trends-yes-there-is-such-a-thing-as-mind-over-matter.html,,"EVEN Hippocrates knew that a blow to the head can leave bruises on the mind. By studying the effects of brain injuries, he demonstrated that the mind is centered not in the heart, as some romantics believed, but right behind the eyes.",4,3,The New York Times,[],"[{'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Brain', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Health and Disorders', 'rank': 3, 'major': 'N'}]",1996-02-25T05:00:00+0000,article,Week in Review Desk,Week in Review,News,nyt://article/56217e15-32f5-5fa8-9ed0-48e5eb611837,832,nyt://article/56217e15-32f5-5fa8-9ed0-48e5eb611837,"IDEAS & TRENDS;Yes, There Is Such a Thing As Mind Over Matter",IDEAS & TRENDS,,"IDEAS & TRENDS;Yes, There Is Such a Thing As Mind Over Matter",,,,By George Johnson,"[{'firstname': 'George', 'middlename': None, 'lastname': 'Johnson', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"A patient with Alzheimer's disease should stay with the son who wants him to  live, rather than with other relatives who may try to take him to see Dr. Jack Kevorkian, who has attended 26 suicides of ill people, a judge ruled today.         The son, Chip Klooster, earlier won temporary custody of his 69-year-old father, Gerald Klooster, a retired doctor who has been found mentally incompetent, after he learned that other members of the family had contacted Dr. Kevorkian. The action today by Judge Fred Mulhauser of Emmet County Probate Court continued that order of temporary custody indefinitely.   ",https://www.nytimes.com/1996/01/24/us/suicide-backers-lose-in-custody-dispute.html,,"A patient with Alzheimer's disease should stay with the son who wants him to live, rather than with other relatives who may try to take him to see Dr. Jack Kevorkian, who has attended 26 suicides of ill people, a judge ruled today.",A,11,The New York Times,[],"[{'name': 'persons', 'value': 'Klooster, Gerald Jack Kevorkian', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'Kevorkian, Jack', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': ""Alzheimer's Disease"", 'rank': 3, 'major': 'N'}, {'name': 'subject', 'value': 'DEATH', 'rank': 4, 'major': 'N'}, {'name': 'subject', 'value': 'Mental Retardation', 'rank': 5, 'major': 'N'}, {'name': 'subject', 'value': 'Suicides and Suicide Attempts', 'rank': 6, 'major': 'N'}, {'name': 'subject', 'value': 'DECISIONSAND VERDICTS', 'rank': 7, 'major': 'N'}]",1996-01-24T05:00:00+0000,article,National Desk,U.S.,News,nyt://article/67ee0d1a-f87a-546b-8038-59eea833c231,193,nyt://article/67ee0d1a-f87a-546b-8038-59eea833c231,Suicide Backers Lose in Custody Dispute,,,Suicide Backers Lose in Custody Dispute,,,,AP,[],AP,Alzheimer,
"New Hebrew Hospital Home of Westchester, now under construction in Greenburgh, will offer residents maximum freedom of movement within sheltered grounds; drawing (S)s",https://www.nytimes.com/1996/12/22/realestate/new-nursing-home-rising-in-westchester.html,"New Hebrew Hospital Home of Westchester, now under construction in Greenburgh, will offer residents maximum freedom of movement within sheltered grounds; drawing (S)s",Residents with Alzheimer's dementia will have the freedom of walking safely around their own landscaped garden when the new two-story Hebrew Hospital Home of Westchester is completed on a 30-acre site along Grasslands Road in the Town of Greenburgh by the summer of 1998.,9,1,The New York Times,[],"[{'name': 'glocations', 'value': 'Westchester County (NY)', 'rank': 1, 'major': 'N'}, {'name': 'organizations', 'value': 'Hebrew Hospital Home of Westchester', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 3, 'major': 'N'}]",1996-12-22T05:00:00+0000,article,Real Estate Desk,Real Estate,News,nyt://article/492891bb-5d68-5142-8bbe-13a79987da32,306,nyt://article/492891bb-5d68-5142-8bbe-13a79987da32,New Nursing Home Rising in Westchester,POSTINGS: Hebrew Hospital Home in Greenburgh to Include 40-Bed Alzheimer's Unit,,New Nursing Home Rising in Westchester,,,,,[],,Alzheimer,
"The State Health Department has started an investigation into why an elderly  man received an operation on the wrong hip.         The man, Frank Perrin, an 84-year-old Alzheimer's patient, was in stable condition today at Champlain Valley Physicians Hospital Medical Center after undergoing surgery for a second time to repair the correct hip. Mr. Perrin was originally operated on at Adirondack Medical Center here, where pins were placed in the wrong hip. The mistake was discovered by nurses at his Lake Placid nursing home.   ",https://www.nytimes.com/1996/01/29/nyregion/operation-on-wrong-hip.html,,The State Health Department has started an investigation into why an elderly man received an operation on the wrong hip.,B,4,The New York Times,[],"[{'name': 'organizations', 'value': 'Adirondack Medical Center', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Hips', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Surgery and Surgeons', 'rank': 3, 'major': 'N'}]",1996-01-29T05:00:00+0000,article,Metropolitan Desk,New York,News,nyt://article/6f601681-8bfb-5f8e-b946-827618a48387,110,nyt://article/6f601681-8bfb-5f8e-b946-827618a48387,Operation on Wrong Hip,,,Operation on Wrong Hip,,,,AP,[],AP,Alzheimer,
"The Christian Health Care Center in Wyckoff plans to open a nursing unit to serve a long-neglected population: elderly people with behavior problems that are disruptive, but not severe enough to require placement in a psychiatric hospital.         If the State Department of Health approves, the center will open a 32-bed unit for residents of Bergen and Hudson counties. The center hopes to serve patients with Alzheimer's disease, dementia and other ailments that cause behavior that nursing homes cannot handle.   ",https://www.nytimes.com/1996/05/12/nyregion/in-briefs-home-planned-for-elderly-with-behavior-problems.html,,"The Christian Health Care Center in Wyckoff plans to open a nursing unit to serve a long-neglected population: elderly people with behavior problems that are disruptive, but not severe enough to require placement in a psychiatric hospital.",NJ,13,The New York Times,[],"[{'name': 'glocations', 'value': 'Wyckoff (NJ)', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'AGED', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Nursing Homes', 'rank': 3, 'major': 'N'}]",1996-05-12T05:00:00+0000,article,New Jersey Weekly Desk,New York,News,nyt://article/b116c9f8-9ae7-5404-8404-e1cbde788d86,166,nyt://article/b116c9f8-9ae7-5404-8404-e1cbde788d86,IN BRIEFS;Home Planned for Elderly With Behavior Problems,IN BRIEFS,,IN BRIEFS;Home Planned for Elderly With Behavior Problems,,,,By Abby Goodnough,"[{'firstname': 'Abby', 'middlename': None, 'lastname': 'Goodnough', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"A peek into the life of another octogenarian former head of state, RONALD REAGAN, is contained in the July/August issue of New Choices magazine.         The former President has lived in almost total privacy since it was revealed  in November 1994 that he suffers from Alzheimer's disease.   ",https://www.nytimes.com/1996/07/10/style/chronicle-075795.html,,"A peek into the life of another octogenarian former head of state, RONALD REAGAN, is contained in the July/August issue of New Choices magazine.",A,16,The New York Times,[],"[{'name': 'persons', 'value': 'Reagan, Ronald Wilson', 'rank': 1, 'major': 'N'}, {'name': 'persons', 'value': 'RONALD WILSON REAGAN', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 3, 'major': 'N'}, {'name': 'creative_works', 'value': 'CHRONICLE (TIMES COLUMN)', 'rank': 4, 'major': 'N'}]",1996-07-10T05:00:00+0000,article,Style Desk,Style,News,nyt://article/1fa8e522-1c7e-5eb1-9a1c-5cfeefe89da9,205,nyt://article/1fa8e522-1c7e-5eb1-9a1c-5cfeefe89da9,CHRONICLE,,,CHRONICLE,,,,By Nadine Brozan,"[{'firstname': 'Nadine', 'middlename': None, 'lastname': 'Brozan', 'qualifier': None, 'title': None, 'role': 'reported', 'organization': '', 'rank': 1}]",,Alzheimer,
"Dr. David Rosenthal, an expert on schizophrenia and the role that genetics play in the disorder, died on Monday at a nursing home in Rising Sun, Md. He was 77, and had previously lived in Bethesda.         Dr. Rosenthal, who suffered from Alzheimer's disease, worked for the National Institutes of Health from 1955 until retiring in 1981. He first won professional recognition in 1963 with his study of the lives of four siblings known as the Genain Quadruplets, all of whom suffered from the disease.   ",https://www.nytimes.com/1996/03/01/us/david-rosenthal-77-genetics-researcher.html,,"Dr. David Rosenthal, an expert on schizophrenia and the role that genetics play in the disorder, died on Monday at a nursing home in Rising Sun, Md. He was 77, and had previously lived in Bethesda.",B,7,The New York Times,[],"[{'name': 'persons', 'value': 'Rosenthal, David', 'rank': 1, 'major': 'N'}, {'name': 'subject', 'value': 'Biographical Information', 'rank': 2, 'major': 'N'}, {'name': 'subject', 'value': 'DEATHS', 'rank': 3, 'major': 'N'}]",1996-03-01T05:00:00+0000,article,National Desk,U.S.,Obituary; Biography,nyt://article/08edf196-3654-5ac2-80cd-0db06d44d106,211,nyt://article/08edf196-3654-5ac2-80cd-0db06d44d106,"David Rosenthal, 77, Genetics Researcher",,,"David Rosenthal, 77, Genetics Researcher",,,,,[],,Alzheimer,
